Gene	TSS	Coverage
PRLR	chr5_35230691	6.17745266606
LPAR6	chr13_49018840	6.90021719961
PSTPIP1	chr15_77287464	7.92115380885
STARD7	chr2_96874573	4.34748357025
ZNF780B	chr19_40562115	4.93226629948
ABLIM1	chr10_116286685	5.13921047741
DST	chr6_56819426	5.49189290437
RMND1	chr6_151773316	3.36856490494
UBE2L6	chr11_57335180	4.43978474202
SLC41A1	chr1_205782324	5.43929245134
MOV10	chr1_113217094	5.58642229034
KIAA0040	chr1_175161949	4.60641619478
GSPT1	chr16_12009825	2.76460427025
ANO2	chr12_6055398	6.59472520702
RNF150	chr4_142054616	5.74483763941
KCNK16	chr6_39290330	8.03980497317
CLEC4D	chr12_8666135	5.93669875922
U2AF1	chr21_44527688	4.27137968674
OSBPL11	chr3_125314381	3.59223620897
PLEKHG3	chr14_65171125	4.57677476638
NAIP	chr5_70320941	5.17814955521
IGSF3	chr1_117210377	5.82887691463
CLIC1	chr6_31704322	4.53534877512
SEPT8	chr5_132113561	6.23327425767
KCNMB3	chr3_178977679	6.57795717397
NDUFA10	chr2_240964819	3.00827017871
SP1	chr12_53774427	2.82684044146
LRRC8E	chr19_7953389	5.78691428715
MYO5C	chr15_52587995	5.81183089267
OR52N4	chr11_5775922	5.82076831102
MPEG1	chr11_58980494	6.5364513669
STX3	chr11_59522531	5.49873863068
NDRG4	chr16_58498725	6.3853056425
C10orf107	chr10_63422718	6.33173795975
GPN3	chr12_110906089	3.60458079891
IQSEC1	chr3_13114617	6.76230405064
MGAT3	chr22_39853324	4.12302654444
OR13C3	chr9_107299094	6.40445692324
KHNYN	chr14_24898491	5.16908620245
GPRC5A	chr12_13043955	4.73930922607
ACTA1	chr1_229569843	6.473279612
KIF1C	chr17_4901242	4.06454048251
NAA38	chr17_7761172	3.12632313062
FBXO34	chr14_55738020	4.41647821372
FAS	chr10_90750287	6.61843097516
WTAP	chr6_160148029	3.62382016519
VCPIP1	chr8_67579452	4.14609813567
ACO1	chr9_32384600	5.79145313122
PTCH1	chr9_98269699	5.34085401112
TMEM205	chr19_11456981	4.97622274123
LIN7C	chr11_27528326	4.25256564507
PSMC2	chr7_102987970	4.81362359816
CAV1	chr7_116164838	6.89889944244
CBX4	chr17_77813213	2.63061386313
GPR55	chr2_231789941	7.75295828718
CMTM6	chr3_32544403	4.85894161901
SSH2	chr17_28088450	5.35176734644
C19orf33	chr19_38794803	6.1816884996
GPR183	chr13_99959749	5.86054327139
C16orf52	chr16_22019455	5.10672243359
GLRX3	chr10_131934638	4.90137946499
ZMIZ2	chr7_44795786	7.02985251367
CFLAR	chr2_201994451	5.37482024006
MPHOSPH8	chr13_20207787	3.83129637046
KIF5A	chr12_57943846	7.04486436309
BAP1	chr3_52444121	2.86301725923
NKX3-1	chr8_23540450	6.50089560184
GNG12	chr1_68299155	5.51592195142
KDM5B	chr1_202777549	4.00347505994
PRM2	chr16_11370337	7.47660201768
MARCH3	chr5_126366500	5.97821859437
MC2R	chr18_13915535	7.28751802061
TSPAN3	chr15_77363570	4.75476656454
EPM2A	chr6_146056991	3.78479315893
MRPL30	chr2_99797541	3.90830216144
KIAA1279	chr10_70748476	5.25467325674
KDR	chr4_55991762	7.46271965584
CAMK2G	chr10_75634349	3.99504155478
NRTN	chr19_5823817	6.44228724997
NFE2L2	chr2_178129859	3.68205355507
CSMD3	chr8_114389382	4.79345287177
PRR18	chr6_166721871	4.84725553904
CCDC84	chr11_118868842	4.56306323898
NUDT9	chr4_88343748	4.44806466452
RAPGEF4	chr2_173724765	4.4098226587
DUSP18	chr22_31063877	4.77191586798
HMGB2	chr4_174254920	3.70918464802
SGCG	chr13_23755059	5.25957412736
SFTA2	chr6_30899952	7.80536457488
FDFT1	chr8_11660597	4.04635503933
TEAD4	chr12_3068747	4.17938450142
CTTNBP2NL	chr1_112938799	6.12308635113
FCAR	chr19_55385548	5.52598584693
MOGS	chr2_74692537	4.41118007136
OR5H15	chr3_97887543	6.16823400057
PIN1	chr19_9945882	3.10892676679
DGKH	chr13_42712177	6.47461974906
KRTAP19-2	chr21_31859667	7.03084216292
C6	chr5_41261540	6.34555591144
RGS8	chr1_182642067	6.52906839652
DDX10	chr11_108535751	4.89650157448
UBXN7	chr3_196159345	4.1055615571
NCALD	chr8_102803439	6.59665049246
CUL4A	chr13_113863085	3.75783158645
CALCB	chr11_15095145	7.84815557183
ST7	chr7_116593380	4.03410626266
HDHD3	chr9_116139289	5.26663431263
C9	chr5_39364655	7.66114760425
DENND2A	chr7_140302342	8.31169333424
AQR	chr15_35261995	5.90594763441
ARFIP2	chr11_6502709	4.81057345915
SIRPA	chr20_1875424	5.13535114019
HEBP2	chr6_138725335	4.95247228088
TBC1D22B	chr6_37225479	5.90836966327
SDCCAG8	chr1_243419306	3.15316638414
PCOLCE	chr7_100199881	5.3136637293
CASP2	chr7_142985307	4.72994956337
TNFRSF10B	chr8_22926700	5.16268307275
INO80C	chr18_33077955	4.23147977838
TOE1	chr1_45805341	5.47877317543
LFNG	chr7_2557496	5.31899579601
PLCZ1	chr12_18890993	7.5421265103
CCBL1	chr9_131644354	3.74144515618
MAP4K3	chr2_39664453	4.72345820277
SMTNL2	chr17_4487275	6.91407146433
SENP8	chr15_72409245	4.89545538926
FAM45A	chr10_120863576	5.20964464945
TBX3	chr12_115121969	4.64688424149
PCNXL2	chr1_233431459	7.05657936692
SYT3	chr19_51143092	6.51992026103
MUC7	chr4_71337833	6.16859085447
PTMA	chr2_232573234	2.92842295232
PTPN6	chr12_7060433	6.95642731359
FIGNL2	chr12_52225701	8.71562058324
KBTBD11	chr8_1922043	4.98223465919
PRKCD	chr3_53195222	4.00399830719
G2E3	chr14_31028328	5.25185880626
LRIT3	chr4_110769339	6.31305103171
ZMYND11	chr10_180404	4.33480843864
SGK2	chr20_42187634	8.45466658489
DUOX1	chr15_45422191	7.48654311115
MUSK	chr9_113431050	6.08728858162
OR4K13	chr14_20502917	5.59055850807
KCNMA1	chr10_79397577	4.36531533937
NPB	chr17_79859984	6.66392780354
PHOX2A	chr11_71955220	7.7313244093
CCDC151	chr19_11546603	4.76784029445
PRNP	chr20_4666796	6.46072126082
SCGB3A2	chr5_147258273	6.44709771256
CATSPERB	chr14_92198430	5.72851227977
RFPL2	chr22_32598537	8.04538156495
ASF1A	chr6_119215240	3.98302857978
MUTYH	chr1_45805629	5.58299039983
OPA1	chr3_193310932	4.77142679061
MMP3	chr11_102714342	7.81313819557
GPR153	chr1_6321035	3.86427864775
OBP2B	chr9_136084637	7.88141748714
ST6GAL2	chr2_107502610	6.04029078446
RNF222	chr17_8301144	6.82378124369
APPL2	chr12_105630008	4.74235438563
ARPC4	chr3_9834800	3.17012588388
NTF4	chr19_49567124	6.53873746595
NDRG2	chr14_21493264	5.24709953741
DHX58	chr17_40264751	5.44891914168
COQ5	chr12_120966964	3.99778918756
RASGEF1C	chr5_179636130	5.64868144249
PRAMEF10	chr1_13409127	6.46058486495
DCUN1D2	chr13_114145023	4.08242494364
SERPINA11	chr14_94919122	6.92425530654
FER1L6	chr8_124864226	6.70275357233
PPIL4	chr6_149867238	4.93191332896
RARG	chr12_53626040	4.58291457274
TFRC	chr3_195808961	4.65845356491
SPDYA	chr2_29033699	6.39252652188
LRRC24	chr8_145752416	4.16993677386
ATG3	chr3_112280810	3.15387926869
PKP3	chr11_394182	5.43467093556
GLCE	chr15_69452972	5.896535669
RASAL1	chr12_113573559	6.83851731368
CYP4A11	chr1_47407156	7.44090784274
OR2T35	chr1_248802559	5.92193032802
RACGAP1	chr12_50419307	3.93790887895
PRB3	chr12_11422641	7.51686413229
OXCT1	chr5_41870791	6.13545471144
CTDNEP1	chr17_7155259	2.78212920079
RPS16	chr19_39926618	3.6646438547
OR13C8	chr9_107331448	6.53688191215
UNC45A	chr15_91473409	5.18590778917
KAZALD1	chr10_102820998	4.1263370006
RPP30	chr10_92631708	5.91378610881
SLIT3	chr5_168728133	7.23574424933
CASP10	chr2_202047620	6.60509336774
SETD5	chr3_9439383	2.67576834272
PDE6A	chr5_149324356	6.88314805113
CHST10	chr2_101034130	7.29082376305
SF3B1	chr2_198299817	4.00637412128
AIRE	chr21_45705720	7.26866605255
INTS8	chr8_95835517	5.02517627184
HK3	chr5_176326333	8.05683374445
ARHGDIA	chr17_79829282	3.13653198189
PLCB3	chr11_64018994	3.37826592059
TOX2	chr20_42574535	7.8452455423
ZNF529	chr19_37096178	5.74143933854
ITPRIPL1	chr2_96991068	7.512476352
CSGALNACT1	chr8_19460056	6.4522101202
ROPN1L	chr5_10441973	5.02156166146
THRB	chr3_24536313	5.64712075542
ZFHX3	chr16_73092534	2.2523139557
ECHDC2	chr1_53387446	6.51703610922
ITPRIPL1	chr2_96991061	7.50010504471
KRT6C	chr12_52867569	6.15951366907
COL17A1	chr10_105845638	7.07812157896
F2	chr11_46740715	6.14162468228
USP14	chr18_158482	4.44823953879
CCDC71	chr3_49203785	5.10965337293
ZNF343	chr20_2489778	4.91995304686
FBXL12	chr19_9929731	2.63794125796
NMT2	chr10_15210709	3.53371646604
OR51B2	chr11_5345582	6.43711504342
MEP1A	chr6_46761093	5.77472542573
GOLGA2	chr9_131038268	3.17568207226
PKD1	chr16_2185899	4.12804212966
WHSC1	chr4_1873122	2.97878800413
GLT8D2	chr12_104443915	6.69893054125
DIO3	chr14_102027687	3.61756544264
MST1	chr3_49726196	6.32886808987
GNMT	chr6_42928499	6.118035906
BTNL3	chr5_180415844	7.17183538159
TTC22	chr1_55266941	7.55467955147
NSUN4	chr1_46806849	4.99347882749
SEC22A	chr3_122920773	5.4044933457
CD36	chr7_80275761	5.27363563798
TBCB	chr19_36605887	3.20293538607
ICA1	chr7_8301682	5.15426889398
PRKACB	chr1_84629866	5.6186890671
PEX26	chr22_18560685	5.06499376612
CHRM2	chr7_136553868	6.73960935644
JRK	chr8_143751412	4.01537807868
GLI1	chr12_57853917	3.79961261473
RNF24	chr20_3996216	3.45003411123
PSMD6	chr3_64009686	4.98702676927
UTS2	chr1_7913104	6.62044685685
HELB	chr12_66696334	3.58041145293
KRT13	chr17_39661865	8.86096085137
RAD54L2	chr3_51575595	6.07315838227
SAP18	chr13_21714652	3.49684614089
ANAPC16	chr10_73975757	3.66371390023
RASA1	chr5_86564740	4.58171970555
ZNF57	chr19_2900895	3.43204915039
ZNF836	chr19_52674896	4.82492434028
ITLN1	chr1_160854960	7.05652207401
RALGDS	chr9_136006544	6.92946209476
SCG5	chr15_32933869	7.19343878179
OAF	chr11_120081746	6.67073109603
TXNDC16	chr14_53019301	4.20253960704
SCTR	chr2_120282028	7.83567675496
FANCC	chr9_98079536	5.16879387988
ELAVL4	chr1_50569581	5.59480402943
STMN1	chr1_26233368	5.1978050182
NKAPL	chr6_28227074	6.58262457996
RGL2	chr6_33267165	3.80443715804
CCL24	chr7_75443033	7.01091161551
KCNV1	chr8_110986959	6.69358824859
C6orf106	chr6_34664627	4.16366474774
POLL	chr10_103348027	5.89772643664
SIRT7	chr17_79876058	4.21972592553
CA10	chr17_50237161	8.68261498172
INSIG2	chr2_118846049	5.21759884966
SYCE2	chr19_13030086	4.10085017442
ST6GAL2	chr2_107503563	5.812968013
C10orf11	chr10_77407266	7.20080301889
USP7	chr16_9057341	2.44749146344
AGL	chr1_100316530	3.83744110647
PATL1	chr11_59436511	3.5459093046
WRAP53	chr17_7590757	2.86786248734
TNFAIP1	chr17_26662547	4.65983691848
GTF2IRD2	chr7_74267872	2.91512842433
STAT5A	chr17_40439884	5.81837904289
SBDS	chr7_66460588	3.53955227137
DPPA5	chr6_74063999	7.21461810793
SCAMP4	chr19_1905372	3.95653014074
FAM53A	chr4_1685718	3.68372869805
EYA1	chr8_72268746	7.0287600201
RGMA	chr15_93616389	7.74275817294
RGL1	chr1_183774214	6.22543481158
RPL4	chr15_66797193	4.28244250186
SLN	chr11_107582787	6.16816426927
ALG5	chr13_37573504	3.66700719355
KIR2DL3	chr19_55249973	10.1540532741
SLC39A6	chr18_33709357	4.56128386953
ZYG11B	chr1_53192130	4.81604203782
FNTB	chr14_65453506	4.78413027747
BCL2L15	chr1_114430169	5.83759867996
CIC	chr19_42772688	2.43637329025
SMAD3	chr15_67430358	6.92865560229
CCDC151	chr19_11545980	4.50081129078
PDE6D	chr2_232646037	4.56529109333
SYCE1	chr10_135382876	4.84866596347
GYPB	chr4_144940498	5.09616240104
LAPTM4B	chr8_98787808	4.60145265277
ARHGAP24	chr4_86749045	4.57421478791
TRMT5	chr14_61447797	5.06646026769
FOLR1	chr11_71900601	8.03634285626
FBXL21	chr5_135266005	6.96070118501
VTCN1	chr1_117746458	7.94950792364
PEX7	chr6_137143701	5.12614489838
TBC1D30	chr12_65218351	6.16940337872
COPS3	chr17_17184012	4.55877314082
POP5	chr12_121019197	3.89396120907
GGNBP2	chr17_34900736	3.41460822067
ZNF485	chr10_44101854	6.17419653254
TMPRSS11F	chr4_68995587	5.07991049224
PCDH7	chr4_30722036	6.19992830551
NDUFAB1	chr16_23607639	4.29008536243
TMEM26	chr10_63213208	6.3197123633
YTHDC1	chr4_69215824	4.80122694762
SSH2	chr17_28257058	3.90626177967
OR11H1	chr22_16449804	4.1178625636
TNKS1BP1	chr11_57092413	4.21078038062
DNAJC22	chr12_49740699	4.96176518748
ADAD1	chr4_123300120	6.84462091512
GPR1	chr2_207078352	7.2435429264
CACNA1C	chr12_2162450	4.00939432138
PHYHD1	chr9_131683173	6.32009322576
PLCH1	chr3_155394105	6.18124934915
UCK1	chr9_134406662	3.55944336053
MRAS	chr3_138067691	7.11002462405
PDE3A	chr12_20522178	6.99898538312
DIXDC1	chr11_111797867	4.64639179234
RNF123	chr3_49726949	6.020093433
CCDC42B	chr12_113587662	8.03655778248
NFXL1	chr4_47916661	4.36602299619
GK2	chr4_80329372	7.47865122678
DTNB	chr2_25896516	4.34101692484
CTXN1	chr19_7991051	4.53940001586
KRT7	chr12_52626953	5.08135976664
PNPLA8	chr7_108168605	5.06164630994
FGD2	chr6_36973422	7.21509015735
ASB10	chr7_150884919	8.36431387791
KLHDC8B	chr3_49209017	5.33004482485
IQGAP1	chr15_90931472	4.62711789711
C2orf71	chr2_29297127	8.53656223456
PPFIBP1	chr12_27677044	4.97451067649
PDE4C	chr19_18337285	4.88257909926
LYRM1	chr16_20911987	3.7570033303
TRPM8	chr2_234826042	5.97195034787
FGF8	chr10_103535759	4.81200684045
KCNJ2	chr17_68165675	6.26601749433
LBX2	chr2_74726685	6.06880547348
HSD17B4	chr5_118788191	5.24550545318
HEATR5A	chr14_31889788	4.96613087303
TRAF6	chr11_36531863	4.44246768727
ZNF614	chr19_52531680	4.41866571083
ACO2	chr22_41865128	3.79501576216
LINGO1	chr15_78113242	6.83578720185
MCCC2	chr5_70883114	5.61853780866
PRL	chr6_22297730	6.06282924823
OSBPL5	chr11_3186582	5.77780306162
GIT2	chr12_110434194	3.70486626042
CALM2	chr2_47401346	3.84948393634
SLC7A2	chr8_17354596	5.90450942336
INO80	chr15_41408444	4.36626104646
TASP1	chr20_13619583	4.49742851802
AGAP3	chr7_150811764	4.31232062382
CABLES2	chr20_60982339	4.55776143866
COQ9	chr16_57481336	5.30198691536
HTN1	chr4_70916131	5.22908835078
GAS6	chr13_114567076	5.95087821514
TTC39A	chr1_51810788	8.01632500129
ZNF721	chr4_492960	3.78672154735
PIP5K1A	chr1_151171020	3.83925947608
DPYSL3	chr5_146889619	7.57763228535
UNC5CL	chr6_41006938	8.21585479922
COL4A3	chr2_228029280	6.86323205025
TTC5	chr14_20774153	4.24784272254
PLD5	chr1_242687998	4.84540037644
CCDC14	chr3_123680255	5.17125829909
ATAD3C	chr1_1385068	9.198734536
ZNHIT6	chr1_86174116	5.57827045512
CDS1	chr4_85504056	4.93625998507
PARM1	chr4_75858284	6.28168791479
RFPL3	chr22_32753853	7.54417414127
TNPO3	chr7_128695227	4.70678664872
OLFML2A	chr9_127539436	6.11145495476
ANXA6	chr5_150521216	8.80216608216
PRKAG2	chr7_151511957	7.91415037525
NCOA3	chr20_46130600	4.60252405794
AGAP9	chr10_48215723	2.71144570774
DNMT3A	chr2_25564784	2.85186049722
IZUMO1	chr19_49250166	6.11221415427
ZNF512	chr2_27805835	6.12882709235
SERPINE2	chr2_224904036	6.29445018433
TBC1D3C	chr17_36283976	17.3533447632
SEC24C	chr10_75504130	3.57573705037
STYXL1	chr7_75677321	4.65173708139
DZIP3	chr3_108308336	4.42417729041
HYDIN	chr16_71264625	7.7527123015
CLEC3A	chr16_78062985	7.5577417894
PPP1R14D	chr15_41120907	7.0294799269
RDH14	chr2_18741959	5.81372426524
HOXB2	chr17_46622393	5.20854945403
NEIL2	chr8_11627171	4.31071282702
COBLL1	chr2_165697928	4.34318857768
DLX5	chr7_96654143	7.71604959398
PHAX	chr5_125936606	5.10705315266
ARHGAP17	chr16_25026699	4.06920562781
INSRR	chr1_156828712	7.41384519347
GNAS	chr20_57467218	2.30861134896
MED31	chr17_6554954	4.21017678754
CAP1	chr1_40506254	3.9560437301
TFEC	chr7_115670867	5.45743100748
ADRB2	chr5_148206155	6.71882243685
TNFSF11	chr13_43136871	7.19402194339
TMEM184C	chr4_148538538	5.71805789912
VRK1	chr14_97263683	5.51264700709
CYTH1	chr17_76719832	7.26365324384
AEBP2	chr12_19592607	4.13823885276
NOC3L	chr10_96122733	5.06310510951
USP7	chr16_9030586	5.51990038416
CERCAM	chr9_131182758	5.31557509717
SERPINB3	chr18_61329197	6.20975556636
UBE2D3	chr4_103748710	2.69987744695
DGKQ	chr4_967348	4.57757855597
THTPA	chr14_23980968	6.49906387588
ROBO4	chr11_124767831	7.82546643337
UBE2N	chr12_93836026	4.27151878381
TGM2	chr20_36793700	6.09378847077
EFNA4	chr1_155036212	4.68475261924
H2AFZ	chr4_100871512	3.18739432316
IL21R	chr16_27413482	6.31930282503
GNAI3	chr1_110091185	4.64673813722
CREM	chr10_35464514	6.45604326833
APOBEC3G	chr22_39473009	5.59186259055
TNFRSF1B	chr1_12227059	6.18145301795
ATF7	chr12_54019780	3.98234678025
UEVLD	chr11_18601065	3.86509609131
OR2B2	chr6_27880174	6.23384432508
ST6GALNAC3	chr1_76540388	6.57209474085
COMMD10	chr5_115420672	4.93146709043
IFIT1	chr10_91152302	6.05411153188
TRHR	chr8_110099652	8.37285317298
SCN8A	chr12_51985019	4.71241471902
PCGF2	chr17_36904558	4.09844889319
CELF5	chr19_3224700	3.08122244103
TNR	chr1_175712752	7.03305147964
TPSAB1	chr16_1290677	5.6680291498
CELSR3	chr3_48700348	4.72274393513
ZNF583	chr19_56915693	4.32071974672
TLE3	chr15_70390256	3.35189142719
EIF4EBP2	chr10_72163860	4.85319264151
IL18BP	chr11_71710972	7.19539178016
ARHGAP19	chr10_99030447	5.2144140427
GPR32	chr19_51273720	6.98118302796
PMEPA1	chr20_56286592	6.58966318688
COX7A1	chr19_36643771	7.21135111448
DCAF4L1	chr4_41983712	9.08883690859
TMEM189	chr20_48770335	3.82820705356
TBR1	chr2_162272619	6.51764604969
PMAIP1	chr18_57567191	5.3619230858
TMEM128	chr4_4249969	3.67892592269
NUBP2	chr16_1832923	3.55766232175
OLA1	chr2_175113365	3.94026061902
RUNX1T1	chr8_93029908	6.1634501307
TYSND1	chr10_71906496	4.33472547665
RHOV	chr15_41166487	5.42815792645
KCNAB2	chr1_6106173	8.24221265508
POLR3GL	chr1_145470387	4.57422355727
CALHM3	chr10_105238997	8.24708691905
CRTAP	chr3_33155449	6.17013324721
SORBS1	chr10_97321177	4.47346630324
ZNF707	chr8_144766621	5.13502447708
CCPG1	chr15_55700574	4.52033540143
KRT8	chr12_53298868	5.25822741609
C12orf56	chr12_64784345	6.94592972683
PLK1	chr16_23690142	4.9395247997
CDC45	chr22_19467348	3.61093553419
RASAL1	chr12_113573404	6.96222117728
CA7	chr16_66878281	6.66125451236
MON1A	chr3_49967445	5.45063197566
LRSAM1	chr9_130214533	5.78185663816
CFLAR	chr2_201983268	4.32610749449
MED30	chr8_118532951	4.89344404574
STRA6	chr15_74501371	9.02224984651
PCYT1A	chr3_196014623	5.23737626989
RUNX1T1	chr8_93107490	6.45798302096
SGK494	chr17_26941211	6.43243686938
IFT74	chr9_26947036	4.33013807842
LOXHD1	chr18_44136732	6.42432029121
SHISA5	chr3_48514742	5.62732840554
GMNN	chr6_24775158	4.12428530659
TRIB3	chr20_361272	4.1813289612
LAMP3	chr3_182880667	7.85710563273
SLC34A3	chr9_140125208	6.01480826249
CHMP6	chr17_78965640	4.15438150924
ZFAND6	chr15_80390757	5.24274075336
TMEM208	chr16_67261015	3.93837551607
CA1	chr8_86253943	5.67842848188
GSTM1	chr1_110230417	1.12031232923
GGA2	chr16_23521815	3.92537412933
C9orf116	chr9_138391761	5.02506808392
ALK	chr2_30144477	7.50335394339
NUBPL	chr14_32183774	7.41347799271
CXCR4	chr2_136873813	4.41861858717
COX7B2	chr4_46911252	6.27073757965
MAMDC4	chr9_139746818	6.65095883319
SERPIND1	chr22_21128382	6.57800203716
MLANA	chr9_5890908	7.41588927587
EDNRB	chr13_78549664	7.39120578713
CPNE1	chr20_34252878	4.28573553189
DAZAP1	chr19_1407567	2.88874891211
MARK1	chr1_220701524	5.44893231677
EVC	chr4_5712923	6.2196072609
SORT1	chr1_109940563	5.44755785438
RUVBL2	chr19_49497155	4.30142004936
HGS	chr17_79650961	3.7089971749
NOTCH2	chr1_120612317	8.99203759747
DIAPH3	chr13_60587343	6.27880607717
ETNK1	chr12_22778075	4.5267568042
COL6A1	chr21_47401662	5.86582107962
TNNC2	chr20_44455953	7.23102384762
KIF2C	chr1_45212033	7.76260416863
ARHGAP25	chr2_69001932	7.33676713618
ZNF773	chr19_58011221	5.10736576313
ZSCAN23	chr6_28411279	6.94828129878
FBXO16	chr8_28347835	4.72266187563
COX17	chr3_119396243	3.99571201505
GNGT2	chr17_47287936	6.70046901056
MAGOH	chr1_53704282	4.21251472958
TLR9	chr3_52260179	8.77820912957
CNTN6	chr3_1134341	6.3330775598
AIMP1	chr4_107236766	4.98475532529
HN1	chr17_73150778	4.43259638596
RIPK4	chr21_43187249	5.81856717507
EP300	chr22_41488613	4.09982119273
CD101	chr1_117544371	7.49598144597
ANGPT4	chr20_896960	7.06131140765
AP2M1	chr3_183892633	4.86201361675
SH2D5	chr1_21059133	6.92181922446
SEMA6B	chr19_4559771	5.61434820193
RADIL	chr7_4923335	5.06404349043
ST3GAL6	chr3_98451547	6.69769838093
PSCA	chr8_143751725	4.44807414388
SCO1	chr17_10600885	5.1977906277
CELF1	chr11_47516073	4.64300539936
PKN3	chr9_131464801	4.94417280058
ZDBF2	chr2_207139364	5.51412501733
FOXD4L6	chr9_69202204	6.57707571531
PTP4A3	chr8_142431487	7.93371042583
ZNF471	chr19_57019211	4.82588932515
PDP1	chr8_94929174	3.76422351142
TIMP4	chr3_12200851	8.90545265589
PGAP3	chr17_37844323	4.58971134334
CPN1	chr10_101841642	8.18143443747
DPF1	chr19_38720354	5.16837758139
DARS2	chr1_173793796	4.02131995451
PLEKHG5	chr1_6557484	5.70664050553
ZNF362	chr1_33722173	2.51227516359
PAAF1	chr11_73587743	4.45221069321
NFASC	chr1_204913353	7.07793409327
DDR2	chr1_162602227	6.69594809979
ZNF740	chr12_53574534	3.1314699802
GTF3C5	chr9_135906061	4.65056786611
PRR5L	chr11_36397534	6.93690497445
SLC12A4	chr16_67997968	6.62314308963
GABRR1	chr6_89927496	6.28594578393
TMPPE	chr3_33138293	5.38408295824
UQCRQ	chr5_132202318	5.25419006354
BTBD7	chr14_93799438	4.15093055363
FAM110A	chr20_816710	5.28356457304
CD36	chr7_80231522	6.01564230208
DDX6	chr11_118661972	3.77702863207
SENP8	chr15_72409191	5.01436673911
IL1RL1	chr2_102927961	4.35418469503
S100PBP	chr1_33283042	3.94448223907
NARS2	chr11_78285909	4.8333183406
THAP6	chr4_76439653	4.40904675979
TOMM7	chr7_22862471	4.12326704076
FRAT2	chr10_99094458	3.82316522765
S100Z	chr5_76145825	8.46598012691
TMPRSS11B	chr4_69111412	5.7547882444
CLEC5A	chr7_141646807	6.5611706675
TGIF1	chr18_3453771	4.33629272582
CGB1	chr19_49540191	5.65191637221
SRL	chr16_4292081	7.6994139478
ACPT	chr19_51293671	7.04583701412
HEXB	chr5_73980968	5.4162739889
ARL17A	chr17_45120079	4.73701451447
SLC44A2	chr19_10713120	3.72096984246
SH2B2	chr7_101928352	5.81868309841
C14orf180	chr14_105047477	8.66108479132
SLC39A3	chr19_2740074	4.02497991478
ABCC2	chr10_101542354	6.10437169601
IP6K1	chr3_49823973	3.78173026469
RWDD3	chr1_95699710	5.80428086776
CNTFR	chr9_34589735	6.08126552229
NEBL	chr10_21186531	6.51849317447
MPND	chr19_4343523	3.56711182923
UBC	chr12_125399587	2.94955993283
STAT6	chr12_57505196	3.88878949457
LDLR	chr19_11200037	3.68446185403
ACP5	chr19_11689592	5.72490219077
MGRN1	chr16_4674824	4.78573249787
TRIM42	chr3_140396865	6.74975977527
INPP5A	chr10_134351352	3.53424504142
SNAP23	chr15_42787503	3.88745703478
GNA12	chr7_2854893	6.78135544253
TTC39A	chr1_51796236	4.31574966388
OR6C75	chr12_55758894	6.19097382834
STAC2	chr17_37382040	6.56102724661
CLTA	chr9_36190852	4.96729914409
CDH2	chr18_25616549	5.11388406883
LBR	chr1_225616557	5.06999349401
ZSCAN2	chr15_85144248	4.88700186544
YWHAB	chr20_43514239	4.33517240668
TP53I11	chr11_44972857	5.41675512804
BRD8	chr5_137514358	3.8593426534
CAD	chr2_27440257	5.57264233063
NBPF11	chr1_146066256	5.72990242581
ADAL	chr15_43622553	4.25375237848
UBQLN3	chr11_5531153	8.14498370691
TLE3	chr15_70389091	4.60047098382
SPATS2L	chr2_201173672	5.60715380202
ZNF83	chr19_53193834	5.92211213526
CBR3	chr21_37507262	6.90228785509
TMEM59	chr1_54519111	4.34169074994
ZNF24	chr18_32924431	3.34303914018
PPL	chr16_4987136	5.03435209999
EZR	chr6_159240456	4.62248605599
RET	chr10_43572516	5.16127626525
ULBP2	chr6_150263073	7.1744150361
PIK3C2A	chr11_17191354	5.65557518563
PPIAL4A	chr1_147955419	0.859038371341
ZNF398	chr7_148844559	4.49229698969
C12orf10	chr12_53693469	5.14958635378
KCNA3	chr1_111217655	5.72215444579
BAIAP3	chr16_1386197	5.91033479982
PIWIL4	chr11_94300473	6.89012753561
ARFGAP1	chr20_61904136	3.75561252569
NMNAT1	chr1_10003485	6.83027952616
SLC10A6	chr4_87770416	5.88662862763
ANKRD28	chr3_15839691	4.8866310698
THTPA	chr14_23982018	6.16282598578
CSPG4	chr15_76005189	6.4354513105
FAM64A	chr17_6347734	4.76744315012
SLC1A2	chr11_35441610	6.84239854574
IL34	chr16_70657894	5.4028347866
C17orf77	chr17_72581056	7.16663883438
DENR	chr12_123237367	4.25683830012
TMEM170A	chr16_75498314	4.3354901785
KALRN	chr3_124303505	6.84086721535
MEOX1	chr17_41739262	7.43794051671
MFSD6	chr2_191273080	4.61128663803
PRKCZ	chr1_2005424	7.80204969341
CEACAM19	chr19_45174723	6.45515244632
TSSC4	chr11_2421717	3.74377513983
TSHZ2	chr20_51588945	5.90507931189
CNN3	chr1_95392779	6.22172301517
MTIF2	chr2_55496384	4.90499595389
CREM	chr10_35484054	4.89225043398
PLAA	chr9_26947468	4.33386728198
LDHC	chr11_18433852	5.6955801611
ICT1	chr17_73008758	3.99242356948
GOT1	chr10_101190530	5.17825736736
MED29	chr19_39881962	4.23426232232
MAP3K7	chr6_91297020	3.41475886106
LARP6	chr15_71146604	6.59261178872
DCTN3	chr9_34620520	6.29329738194
PDE5A	chr4_120548442	5.00538810079
RHOF	chr12_122231594	5.24631677558
JPH3	chr16_87636492	4.49661862264
