ID	Mean	NonPregnant1	NonPregnant2	NonPregnant3	NonPregnant4	Gene	RefSeq	Region
7906527	3.30826425	3.309781	3.269677	3.313214	3.340385	ATP1A4	NM_144699 	chr1:160121360-160156767
8073096	3.30808825	3.268144	3.27951	3.318544	3.366155	APOBEC3H	NM_001166003 	chr22:39493238-39500072
7925511	3.307963	3.195829	3.241988	3.183156	3.610879	PLD5	NM_152666 	chr1:242251689-242687998
8123910	3.307716	3.204538	3.491046	3.140119	3.395161	GCM2	NM_004752 	chr6:10873456-10882174
8171148	3.30763325	3.317534	3.420899	3.239017	3.253083	ARSD	NM_001669 	chrX:2822011-2847392
7939080	3.30756625	3.496455	3.429058	3.114081	3.190671	FSHB	NM_000510 	chr11:30252563-30256824
7945033	3.30751875	3.437589	3.29252	3.119644	3.380322	PATE1	NM_138294 	chr11:125616188-125619743
7957819	3.30719025	3.169559	3.503441	3.092975	3.462786	SLC17A8	NM_139319 	chr12:100750857-100815837
8152335	3.30702275	3.559364	3.248572	3.017636	3.402519	TMEM74	NM_153015 	chr8:109795346-109799844
7962058	3.3064365	3.008276	3.331937	3.569769	3.315764	TMTC1	NM_175861 	chr12:29653757-29937692
8089145	3.30629625	3.276292	3.165372	3.376346	3.407175	ABI3BP	NM_015429 	chr3:100468179-100712314
8099218	3.3062185	3.227076	3.235178	3.235621	3.526999	PPP2R2C	NM_020416 	chr4:6322305-6474326
7958305	3.30589875	3.140171	3.348009	3.427078	3.308337	RFX4	NM_213594 	chr12:106976685-107156581
7924071	3.30573125	3.340955	3.119745	3.315607	3.446618	KCNH1	NM_172362 	chr1:210856555-211307457
8109194	3.305554	3.330194	3.056078	3.525306	3.310638	SLC26A2	NM_000112 	chr5:149340300-149367341
8113800	3.305381	3.316407	3.338252	3.238214	3.328651	FBN2	NM_001999 	chr5:127593601-127873916
7983469	3.305191	2.652029	3.34508	4.258861	2.964794	SPATA5L1	NM_024063 	chr15:45694579-45713617
8099685	3.3048725	3.221328	3.287665	3.136654	3.573843	LGI2	NM_018176 	chr4:25000469-25032501
8046048	3.304847	3.442683	3.271855	3.045855	3.458995	CSRNP3	NM_001172173 	chr2:166326157-166537219
8015268	3.304579	3.323568	3.117959	3.058559	3.71823	KRT34	NM_021013 	chr17:39533921-39538655
8094253	3.30428175	3.217951	3.347656	3.089899	3.561621	CLRN2	NM_001079827 	chr4:17516890-17528705
7901192	3.30422175	3.302404	3.325787	3.025745	3.562951	RAD54L	NM_003579 	chr1:46713404-46744145
7956978	3.304208	3.395046	3.513914	3.115905	3.191967	SLC35E3	NM_018656 	chr12:69139936-69160276
8004922	3.3034715	3.326693	3.327372	3.282475	3.277346	GLP2R	NM_004246 	chr17:9729381-9793022
8024537	3.3031535	3.372468	3.286061	3.183961	3.370124	TLE6	NM_001143986 	chr19:2976853-2995182
7916986	3.30308275	3.025152	3.484603	3.200598	3.501978	NEGR1	NM_173808 	chr1:71868625-72748520
8156341	3.302833	3.140217	3.228276	3.333097	3.509742	CENPP	NM_001012267 	chr9:95087741-95382815
8135532	3.3025845	3.325253	3.616971	3.269246	2.998868	C7orf53	NM_182597 	chr7:112120922-112130942
8155214	3.30258375	3.301367	3.391335	3.515833	3.0018	MELK	NM_014791 	chr9:36572873-36677679
7920165	3.302467	3.323598	3.186482	3.117635	3.582153	FLG	NM_002016 	chr1:152274651-152297679
8028254	3.30243275	3.242756	3.368634	3.284241	3.3141	ZNF793	NM_001013659 	chr19:37997841-38034233
7902957	3.30229425	3.133028	3.144536	3.239155	3.692458	EPHX4	NM_173567 	chr1:92495539-92529093
7949668	3.30216225	3.32493	3.152192	3.372888	3.358639	CCDC87	NM_018219 	chr11:66357651-66360554
8171876	3.30213325	3.3036	3.467016	3.204456	3.233461	METTL1	NM_005371 	chrX:25212694-25213324
8118023	3.302121	3.328547	3.681235	2.977338	3.221364	GTF2H4	NM_001517 	chr6:30881588-30882814
7911263	3.301597	3.0424	3.556913	3.243689	3.363386	OR2M5	NM_001004690 	chr1:248308450-248309388
8069689	3.301216	3.407063	3.299786	3.350072	3.147943	ADAMTS5	NM_007038 	chr21:28290241-28338832
8143367	3.3007025	3.429665	3.211329	3.123557	3.438259	SLC37A3	NM_207113 	chr7:140033552-140098311
8132743	3.3001365	3.379334	3.335071	3.200361	3.28578	ABCA13	NM_152701 	chr7:48237834-48687091
7993898	3.300057	3.357573	3.282126	3.155802	3.404727	VWA3A	NM_173615 	chr16:22103863-22168174
7949956	3.30004425	3.422214	3.176354	3.294415	3.307194	MTL5	NM_004923 	chr11:68474908-68519163
8073015	3.299548	3.188296	3.65465	2.990591	3.364655	KDELR3	NM_006855 	chr22:38864083-38879452
7909155	3.299486	3.432296	3.520888	3.064601	3.180159	AVPR1B	NM_000707 	chr1:206223944-206231639
7922018	3.299059	3.347098	3.261386	3.140725	3.447027	ILDR2	NM_199351 	chr1:166887996-166944561
8081925	3.29902475	3.30739	3.195558	3.222811	3.47034	NR1I2	NM_003889 	chr3:119499331-119537332
8131871	3.29872175	3.289615	3.084657	3.655564	3.165051	CCDC126	NM_138771 	chr7:23636998-23684327
8053278	3.2984055	3.279032	3.187838	3.335353	3.391399	FAM176A	NM_001135032 	chr2:75719444-75796848
7974882	3.29834875	3.265962	3.319922	3.324776	3.282735	SYT16	NM_031914 	chr14:62462541-62568427
7929487	3.2981	3.390506	3.226106	3.24838	3.327408	CYP2C9	NM_000771 	chr10:96698415-96749147
7969596	3.29800825	3.44546	3.332047	3.203413	3.211113	GPC5	NM_004466 	chr13:92050882-93519490
8016494	3.2979515	3.583241	3.2713	3.002954	3.334311	TTLL6	NM_173623 	chr17:46839602-46871686
8169808	3.297703	3.296319	3.366828	3.147986	3.379679	CXorf64	NM_001122716 	chrX:125953747-125955769
8168976	3.297402	3.316862	3.138944	3.105821	3.627981	GPRASP2	NM_001004051 	chrX:101967104-101972661
7942858	3.29714075	3.210127	3.33746	3.441445	3.199531	ANKRD42	NM_182603 	chr11:82904781-82967021
7920264	3.2971115	3.272991	3.277243	3.25962	3.378592	S100A5	NM_002962 	chr1:153509623-153514241
8008646	3.29665725	3.685772	3.217542	2.863655	3.41966	SCPEP1	NM_021626 	chr17:55055488-55084533
7917276	3.29664725	3.507806	3.138232	3.347533	3.193018	LPAR3	NM_012152 	chr1:85277285-85331842
7952785	3.296409	3.38493	3.435468	3.057065	3.308173	OPCML	NM_001012393 	chr11:132284875-133402403
7960427	3.29625525	3.311191	3.193691	3.298139	3.382	AKAP3	NM_006422 	chr12:4724612-4754343
7960910	3.295429	3.185285	3.367293	3.428101	3.201037	AICDA	NM_020661 	chr12:8754762-8765439
8098620	3.29541375	3.138119	3.2097	3.185096	3.64874	FAM149A	NM_015398 	chr4:187026231-187093301
7899448	3.2951445	3.323335	3.249232	3.207858	3.400153	MED18	NM_017638 	chr1:28655548-28662478
8099242	3.29496425	3.257158	3.342538	3.266478	3.313683	CCDC96	NM_153376 	chr4:7042576-7044728
7995712	3.2949045	3.289189	3.140957	3.218702	3.53077	CAPNS2	NM_032330 	chr16:55600584-55601599
8126102	3.2944855	3.363613	3.241625	3.126576	3.446128	MDGA1	NM_153487 	chr6:37600284-37665766
8030939	3.294445	3.26196	3.255753	3.336564	3.323503	ZNF534	NM_001143938 	chr19:52932447-52955568
7946013	3.294406	3.334877	3.169677	3.224547	3.448523	OR51G1	NM_001005237 	chr11:4944604-4945569
8037246	3.29406025	3.252805	3.014849	3.63127	3.277317	PSG6	NM_001031850 	chr19:43406240-43422043
8068161	3.293791	3.474382	3.162783	3.11988	3.418119	KRTAP20-2	NM_181616 	chr21:32007555-32007938
8169056	3.293756	3.291814	2.996949	3.619262	3.266999	TMEM31	NM_182541 	chrX:102965837-102968960
7916112	3.29325025	3.201333	3.230675	3.318456	3.422537	RAB3B	NM_002867 	chr1:52373628-52456436
8107408	3.29282175	3.51722	3.292302	3.078616	3.283149	KCNN2	NM_021614 	chr5:113697666-113832197
8171161	3.29278875	3.194512	3.34616	3.404746	3.225737	ARSE	NM_000047 	chrX:2852852-2882324
8176517	3.29276475	3.379914	3.260069	3.217953	3.313123	TSPY1	NM_003308 	chrY:9304574-9307178
7962000	3.29262875	3.258555	3.425896	3.251907	3.234157	PTHLH	NM_198965 	chr12:28111017-28124922
7938481	3.29261075	3.419153	3.181281	3.342804	3.227205	DKK3	NM_015881 	chr11:11982382-11984947
8148280	3.29246	2.767035	2.984049	4.149252	3.269504	SQLE	NM_003129 	chr8:126010720-126034525
8066091	3.29224025	3.457995	3.099384	3.174395	3.437187	C20orf117	NM_080627 	chr20:35405845-35491237
7926403	3.2918745	3.280815	3.235891	3.215061	3.435731	FAM23A	NM_001098844 	chr10:17794251-17842867
7936050	3.291758	3.288056	3.390099	3.256858	3.232019	CYP17A1	NM_000102 	chr10:104590288-104597290
8106504	3.29158475	3.338345	3.47175	3.110771	3.245473	BHMT	NM_001713 	chr5:78407602-78428108
7939950	3.2913825	3.216229	3.20932	3.450186	3.289795	OR5D16	NM_001005496 	chr11:55606228-55607214
8093494	3.29124975	3.432083	3.314942	3.013228	3.404746	CRIPAK	NM_175918 	chr4:1387833-1389777
7935116	3.29120425	3.178262	3.146712	3.358334	3.481509	RBP4	NM_006744 	chr10:95351444-95361501
8143471	3.2910485	3.225669	3.330638	3.251853	3.356034	CLEC5A	NM_013252 	chr7:141627157-141646783
7937950	3.29077625	3.30653	3.379889	3.09349	3.383196	OR51D1	NM_001004751 	chr11:4661021-4661995
7955502	3.2906795	3.307077	3.246836	3.271174	3.337631	SCN8A	NM_014191 	chr12:51984717-52202307
7977482	3.290478	3.017946	3.699906	3.567374	2.876686	TTC5	NM_138376 	chr14:20757290-20774136
7980702	3.290429	3.373258	3.210165	3.323248	3.255045	C14orf102	NM_017970 	chr14:90744398-90798283
8036451	3.289975	3.333881	3.368688	3.290796	3.166535	WDR87	NM_031951 	chr19:38380143-38397317
8083673	3.28972725	3.295351	3.424362	3.269382	3.169814	IQCJ	NM_001042706 	chr3:158787117-158983492
7974542	3.2897165	3.705472	3.194435	3.108301	3.150658	C14orf101	NM_017799 	chr14:57046505-57116233
8025132	3.2893615	2.850383	3.152979	3.395956	3.758128	ZNF557	NM_024341 	chr19:7069471-7087979
8157012	3.28919375	3.556097	3.090671	3.296219	3.213788	OR13F1	NM_001004485 	chr9:107266544-107267503
8053975	3.288631	3.479797	3.227594	3.077774	3.369359	LMAN2L	NM_001142292 	chr2:97371666-97405801
8078397	3.28813875	3.278209	3.278083	3.190231	3.406032	CMTM8	NM_178868 	chr3:32280171-32411813
8107722	3.287459	3.39105	3.218831	2.957482	3.582473	MEGF10	NM_032446 	chr5:126626523-126796908
8101126	3.2874415	3.937705	3.552191	2.852536	2.807334	CXCL10	NM_001565 	chr4:76942273-76944650
8071212	3.2872055	3.403432	3.32372	3.254863	3.166807	CDC45	NM_001178010 	chr22:19467416-19508135
7947332	3.286822	2.785868	2.726332	4.66074	2.974348	IMMP1L	NM_144981 	chr11:31453948-31531169
7990545	3.2865785	3.44827	3.203299	3.135958	3.358787	CSPG4	NM_001897 	chr15:75966964-76005096
7941408	3.2865015	3.228065	3.206023	3.145617	3.566301	SNX32	NM_152760 	chr11:65601410-65624362
7905581	3.2864705	3.393537	3.096155	3.14928	3.50691	S100A1	NM_006271 	chr1:153600402-153604515
8168984	3.28506825	3.407011	3.038533	2.988216	3.706513	BHLHB9	NM_001142524 	chrX:101975654-102008468
8110084	3.285003	3.465296	3.225442	3.245071	3.204203	MSX2	NM_002449 	chr5:174151574-174157902
8079229	3.28477325	3.470864	3.257522	3.22365	3.187057	ZNF501	NM_145044 	chr3:44771120-44778575
7911258	3.28451025	3.496973	3.209772	3.244707	3.186589	OR2L3	NM_001004687 	chr1:248223984-248224922
7942284	3.28448525	3.21025	3.256828	3.436615	3.234248	DEFB108B	NM_001002035 	chr11:71544246-71548608
8107920	3.28445775	3.329422	3.19629	3.319032	3.293087	SLC22A5	NM_003060 	chr5:131705444-131731306
8112285	3.2844365	3.22766	4.11432	2.898665	2.897101	ERCC8	NM_000082 	chr5:60169658-60240891
8157516	3.28406675	3.105257	3.237832	3.421562	3.371616	TRIM32	NM_012210 	chr9:119449609-119463579
7921033	3.28378675	3.308935	3.337722	3.283458	3.205032	IQGAP3	NM_178229 	chr1:156495197-156542396
8089394	3.2836825	2.945053	3.286393	3.285472	3.617812	RETNLB	NM_032579 	chr3:108473813-108476130
7985248	3.283668	3.34328	3.527087	3.198014	3.066291	KIAA1024	NM_015206 	chr15:79724858-79764642
8178330	3.283492	3.374219	3.428774	3.099702	3.231273	TRIM31	NM_007028 	chr6:30070674-30080669
7921298	3.28336275	3.224646	3.219496	3.435862	3.253447	FCRL2	NM_030764 	chr1:157715521-157746922
8069868	3.283219	3.64384	3.258626	3.189658	3.040752	KRTAP7-1	NM_181606 	chr21:32201680-32202056
7946071	3.28320325	3.663559	3.136401	3.056143	3.27671	OR51B5	NM_001005567 	chr11:5363816-5364759
7947274	3.282817	2.95287	3.618936	3.504982	3.05448	MPPED2	NM_001584 	chr11:30406040-30608537
7923608	3.28278925	3.3008	3.231305	3.35835	3.240702	REN	NM_000537 	chr1:204123944-204135465
7984380	3.28269575	3.340374	3.391025	3.115692	3.283692	IQCH	NM_001031715 	chr15:67547167-67794142
7925452	3.28268675	3.645525	3.084824	3.118965	3.281433	GREM2	NM_022469 	chr1:240652873-240775462
8094520	3.2824405	3.272813	3.216438	3.274343	3.366168	PCDH7	NM_032456 	chr4:30722037-31144753
7946082	3.281799	3.337993	3.236983	3.157949	3.394271	UBQLNL	NM_145053 	chr11:5535578-5537935
7972601	3.281584	3.181492	3.262952	3.102318	3.579574	NALCN	NM_052867 	chr13:101706128-102068843
8104570	3.28139225	3.370683	3.371857	3.275304	3.107725	FAM105A	NM_019018 	chr5:14581932-14611206
8022747	3.28137625	3.161222	3.158112	3.188109	3.618062	B4GALT6	NM_004775 	chr18:29203132-29264686
7996198	3.2807355	3.480239	3.274118	2.908648	3.459937	CCDC113	NM_014157 	chr16:58283863-58317740
7964316	3.280562	3.271665	3.357036	3.057996	3.435551	MYO1A	NM_005379 	chr12:57422301-57443901
8168749	3.27994025	3.298933	3.258474	3.001478	3.560876	SRPX2	NM_014467 	chrX:99899215-99926296
7902353	3.2796555	3.215479	3.323258	3.128865	3.45102	LHX8	NM_001001933 	chr1:75594119-75627218
8147796	3.279444	3.369936	3.323921	3.194989	3.22893	RIMS2	NM_001100117 	chr8:104513115-105264771
8120983	3.27913	3.180106	3.611722	3.212803	3.111889	HTR1E	NM_000865 	chr6:87647256-87726401
7953094	3.278966	3.552553	3.202953	3.074361	3.285997	CACNA1C	NM_199460 	chr12:2802597-2805769
7961540	3.27868075	3.259213	3.737628	3.184149	2.933733	RERG	NM_032918 	chr12:15260717-15374304
7954136	3.278512	3.400424	3.312453	3.223267	3.177904	PDE6H	NM_006205 	chr12:15125978-15134799
8048733	3.27846125	3.823533	3.096328	2.971719	3.222265	ACSL3	NM_004457 	chr2:223725732-223808119
8127756	3.2784115	2.866768	2.876428	4.322093	3.048357	LCA5	NM_181714 	chr6:80194708-80247147
8065911	3.278403	3.425732	3.197319	3.064479	3.426082	C20orf173	NM_001145350 	chr20:34114799-34117448
7978676	3.277945	3.197559	3.444217	3.108861	3.361143	NKX2-1	NM_003317 	chr14:36985602-36989416
8046560	3.27792425	3.463686	3.284206	2.950557	3.413248	HOXD3	NM_006898 	chr2:177028805-177037826
7947052	3.27767625	3.370906	3.1485	3.189881	3.401418	IGSF22	NM_173588 	chr11:18725859-18747777
7899124	3.27718475	3.212975	3.546939	3.179941	3.168884	CATSPER4	NM_198137 	chr1:26517119-26529033
8016909	3.27637575	3.117239	3.09952	3.314799	3.573945	MKS1	NM_017777 	chr17:56282798-56296666
8068180	3.27632225	3.196757	3.366425	3.259287	3.28282	HUNK	NM_014586 	chr21:33245628-33376377
8141173	3.27625725	3.431055	3.417639	3.034818	3.221517	OCM2	NM_006188 	chr7:97614012-97619416
7920664	3.2762335	3.195702	3.563303	3.200626	3.145303	THBS3	NM_007112 	chr1:155165379-155177694
7964631	3.27612775	3.071138	3.213952	3.342023	3.477398	FAM19A2	NM_178539 	chr12:62102040-62586551
7921427	3.2760365	3.2567	3.455307	3.148514	3.243625	OR6N1	NM_001005185 	chr1:158735534-158736472
7922229	3.27564975	3.61392	2.917006	3.062164	3.509509	SELE	NM_000450 	chr1:169691782-169703203
7971486	3.27518025	3.021245	3.233753	3.639218	3.206505	C13orf18	NM_025113 	chr13:46917099-47012325
8058866	3.27505	3.305267	3.336679	3.276958	3.181296	TNP1	NM_003284 	chr2:217724181-217724782
7951413	3.27501775	3.098366	3.073059	3.126741	3.801905	CARD17	NM_001007232 	chr11:104963196-104972158
8042195	3.2748465	3.289427	3.307407	3.164665	3.337887	AHSA2	NM_152392 	chr2:61404553-61414282
7976496	3.27484225	3.02573	3.487476	3.032052	3.554111	SERPINA3	NM_001085 	chr14:95078714-95090397
8046488	3.274818	3.492616	3.242357	2.954904	3.409395	CDCA7	NM_031942 	chr2:174219548-174233725
8031622	3.27465575	3.357039	3.249137	3.193085	3.299362	GALP	NM_033106 	chr19:56687389-56697144
8175492	3.2745385	3.361606	2.923532	3.158111	3.654905	ATP11C	NM_173694 	chrX:138808505-139015229
7956488	3.27425425	3.068835	3.266531	3.163046	3.598605	KIF5A	NM_004984 	chr12:57943840-57980415
8135705	3.27406075	3.26871	3.372123	3.170696	3.284714	KCND2	NM_012281 	chr7:119913722-120390387
7913138	3.27394	3.367757	3.20106	3.310922	3.216021	AKR7L	NM_201252 	chr1:19592476-19600645
8143643	3.273884	2.952745	3.113701	2.970711	4.058379	TPK1	NM_022445 	chr7:144149034-144533146
8129082	3.27361475	3.324781	3.188053	3.404561	3.177064	COL10A1	NM_000493 	chr6:116440085-116447296
8146618	3.2734135	3.198997	3.407349	3.01337	3.473938	CLVS1	NM_173519 	chr8:62200550-62414204
8160321	3.2731905	3.201963	3.254066	3.119468	3.517265	SLC24A2	NM_020344 	chr9:19515978-19786926
7911237	3.2731695	3.296215	3.457304	3.102429	3.23673	OR2L13	NM_175911 	chr1:248100493-248264297
8038998	3.27286325	3.228054	2.90912	3.444325	3.509954	ZNF468	NM_199132 	chr19:53341785-53427410
8150751	3.27267	3.21119	3.376835	3.131031	3.371624	FAM150A	NM_207413 	chr8:53446698-53478021
8172800	3.27257475	3.356305	3.058996	3.245148	3.42985	SPANXN5	NM_001009616 	chrX:52825184-52827141
8154367	3.27229825	3.504849	3.258192	3.159574	3.166578	TYRP1	NM_000550 	chr9:12693430-12710290
8161654	3.27181325	3.405327	3.179976	3.245965	3.255985	TRPM3	NM_206946 	chr9:73149949-74061820
8078772	3.27162175	3.335686	3.353565	3.16102	3.236216	SLC22A14	NM_004803 	chr3:38347427-38360065
8035855	3.2713405	3.07031	3.841266	2.857611	3.316175	ZNF681	NM_138286 	chr19:23926160-23941639
8070239	3.27112425	3.479521	3.281222	3.18586	3.137894	HLCS	NM_000411 	chr21:38123189-38362536
8135410	3.2710815	3.414664	3.155535	3.545452	2.968675	DUS4L	NM_181581 	chr7:107204432-107218968
8033734	3.27095675	3.217844	3.464932	3.166511	3.23454	OR7G2	NM_001005193 	chr19:9212945-9213982
8155169	3.2701565	3.276795	3.290898	3.039644	3.473289	RECK	NM_021111 	chr9:36036430-36124448
8004086	3.2697815	3.264128	3.148584	3.191716	3.474698	USP6	NM_004505 	chr17:5031687-5078329
8030569	3.269732	3.402281	3.221627	3.071559	3.383461	ZNF473	NM_015428 	chr19:50529212-50552033
7965884	3.2693565	3.341537	3.183712	3.23673	3.315447	PAH	NM_000277 	chr12:103232104-103311381
7901316	3.2688595	3.34364	3.257616	3.214269	3.259913	SLC5A9	NM_001135181 	chr1:48688357-48714316
8105456	3.2684505	3.041005	2.86067	3.513735	3.658392	C5orf35	NM_153706 	chr5:56205087-56213062
8070421	3.2681655	3.248678	3.317905	3.215653	3.290426	DSCAM	NM_001389 	chr21:41384343-42219065
8166006	3.268146	3.101336	3.299272	3.089113	3.582863	AMELX	NM_182680 	chrX:11311533-11318881
7952404	3.26808275	3.276177	3.147394	3.116165	3.532595	OR8B8	NM_012378 	chr11:124310046-124310981
7918255	3.26785525	3.567093	3.426687	3.222337	2.855304	CLCC1	NM_001048210 	chr1:109472130-109506123
8059301	3.26773475	3.120751	3.328676	3.382011	3.239501	PAX3	NM_181458 	chr2:223064607-223163700
7932390	3.26770825	3.110273	3.123422	3.74342	3.093718	TRDMT1	NM_004412 	chr10:17184261-17243681
8088174	3.267465	3.287913	3.432666	3.215359	3.133922	LRTM1	NM_020678 	chr3:54952349-55001115
7906079	3.26739125	3.230012	3.249197	3.096287	3.494069	RAB25	NM_020387 	chr1:156030951-156040296
8168604	3.26736575	3.186631	3.366056	3.25421	3.262566	DACH2	NM_053281 	chrX:85403462-86087605
8096744	3.2670155	3.302259	3.347743	3.279453	3.138607	CYP2U1	NM_183075 	chr4:108852717-108874613
8166408	3.2666665	2.940995	3.514791	3.446548	3.164332	PHEX	NM_000444 	chrX:22050559-22269427
8012787	3.266648	3.341242	3.375763	3.127732	3.221855	MYH3	NM_002470 	chr17:10531669-10559467
7948131	3.26651525	3.393537	3.176416	3.185134	3.310974	OR5M9	NM_001004743 	chr11:56229945-56230877
8067185	3.266478	3.159	3.425236	3.135907	3.345769	BMP7	NM_001719 	chr20:55743804-55841685
8173917	3.26639075	3.015934	3.49539	3.037992	3.516247	NAP1L3	NM_004538 	chrX:92925929-92928608
8047248	3.2661275	2.720238	3.713887	3.480926	3.149459	PLCL1	NM_006226 	chr2:198831298-199013048
8123584	3.2658015	3.211724	3.112889	2.908875	3.829718	MYLK4	NM_001012418 	chr6:2663871-2751154
8124594	3.2657085	3.468579	3.263513	3.112827	3.217915	SCAND3	NM_052923 	chr6:28539407-28555112
8122537	3.265604	3.269936	3.206962	3.314894	3.270624	GRM1	NM_001114329 	chr6:146348918-146758734
8048370	3.2654355	3.12429	3.716611	3.127324	3.093517	BCS1L	NM_004328 	chr2:219523528-219528166
7948115	3.26488075	3.505718	3.419053	2.986061	3.148691	OR5F1	NM_003697 	chr11:55761157-55762101
8159850	3.264842	3.307427	3.302039	2.99728	3.452622	VLDLR	NM_003383 	chr9:2622090-2639979
8036395	3.26461975	3.649218	2.753417	3.487957	3.167887	ZNF569	NM_152484 	chr19:37902059-37958339
8097388	3.26455975	3.341769	3.090599	3.924758	2.701113	LARP1B	NM_018078 	chr4:128982490-129144081
8161249	3.264552	3.224862	3.525667	3.126299	3.18138	MCART1	NM_033412 	chr9:37885368-37904350
8048717	3.2642735	3.190194	3.232045	3.255688	3.379167	SGPP2	NM_152386 	chr2:223289322-223423617
8049471	3.26426675	3.082797	2.752907	4.647983	2.57338	CXCR7	NM_020311 	chr2:237467008-237490997
8091503	3.26379225	3.666766	2.868458	3.451034	3.068911	GPR171	NM_013308 	chr3:150915619-150920989
7946019	3.26374725	3.364861	3.17501	3.184942	3.330176	OR52E2	NM_001005164 	chr11:5079880-5080857
7938006	3.26369675	3.277381	3.528986	2.940527	3.307893	OR51I2	NM_001004754 	chr11:5474719-5475657
7904106	3.26362625	3.260916	3.268194	3.288248	3.237147	MAGI3	NM_152900 	chr1:113933371-114228545
8104124	3.263507	3.324045	3.138862	3.229864	3.361257	FRG2	NM_001005217 	chr4:190945522-190948412
8003576	3.263293	3.24403	3.095499	3.437009	3.276634	TUBB4Q	NM_020040 	chr16:90161716-90161827
7965979	3.26315275	3.188851	3.426086	3.225667	3.212007	ALDH1L2	NM_001034173 	chr12:105418202-105478241
8167603	3.2629665	3.116044	3.126602	3.496075	3.313145	CLCN5	NM_001127899 	chrX:49687225-49863892
8052091	3.262791	3.29147	3.266361	3.199875	3.293458	NRXN1	NM_004801 	chr2:50147488-51259255
8054834	3.26273925	3.346666	3.237456	3.127686	3.339149	C1QL2	NM_182528 	chr2:119913819-119916465
8084788	3.262733	3.207069	3.369174	3.058559	3.41613	CLDN16	NM_006580 	chr3:190105841-190128333
8026483	3.26240075	3.1967	3.59573	3.170389	3.086784	OR10H2	NM_013939 	chr19:15838834-15839870
7964660	3.26227975	3.293481	3.056741	3.600493	3.098404	AVPR1A	NM_000706 	chr12:63540216-63546590
7961339	3.26216325	3.520576	3.117765	3.118951	3.291361	LRP6	NM_002336 	chr12:12273679-12419746
8111417	3.26214625	3.134435	3.30713	3.097269	3.509751	SLC45A2	NM_016180 	chr5:33944721-33984835
8175666	3.26207175	3.243512	3.265026	3.197922	3.341827	GABRE	NM_004961 	chrX:151121596-151143151
7910096	3.26204575	3.468875	3.164251	3.343264	3.071793	LBR	NM_002296 	chr1:225599525-225602712
7913864	3.2617525	3.310523	3.195471	3.180689	3.360327	STMN1	NM_001145454 	chr1:26210672-26219098
8082767	3.261436	3.269614	3.168739	3.496821	3.11057	TMEM108	NM_023943 	chr3:132757235-133115058
7966046	3.26138675	3.061048	3.526873	3.33923	3.118396	MTERFD3	NM_001033050 	chr12:107371069-107380929
8175195	3.26126	3.307326	3.118892	3.170305	3.448517	HS6ST2	NM_001077188 	chrX:131760038-132095423
7897966	3.260997	3.18716	3.119033	3.203462	3.534333	C1orf158	NM_152290 	chr1:12806163-12823847
8035318	3.260911	3.140269	3.358932	3.015513	3.52893	UNC13A	NM_001080421 	chr19:17712167-17786872
7931155	3.260672	3.213004	3.523099	3.133096	3.173489	FAM24A	NM_001029888 	chr10:124670217-124672627
8162492	3.2605465	3.423067	3.269401	3.152771	3.196947	FBP2	NM_003837 	chr9:97321002-97356075
8122744	3.2603635	3.176013	3.253469	3.308754	3.303218	IYD	NM_001164694 	chr6:150690028-150725764
8025951	3.260227	3.344167	3.34691	3.072721	3.27711	ZNF491	NM_152356 	chr19:11909391-11919889
8166665	3.26004475	3.273536	3.199051	3.030863	3.536729	FAM47B	NM_152631 	chrX:34960913-34963034
8139330	3.26004225	3.169885	3.158112	3.369184	3.342988	CAMK2B	NM_001220 	chr7:44258891-44365224
8143209	3.259962	3.371995	3.279947	3.190202	3.197704	SVOPL	NM_001139456 	chr7:138279030-138363790
8096704	3.25976875	3.389209	3.326861	3.057117	3.265888	NPNT	NM_001184690 	chr4:106816605-106892828
8069808	3.25957075	3.478305	3.112062	2.980263	3.467653	KRTAP27-1	NM_001077711 	chr21:31709331-31710012
8154627	3.25939775	3.49407	3.229176	3.181884	3.132461	IFNA1	NM_024013 	chr9:21440440-21441315
7955873	3.25922275	3.269442	3.291352	3.30173	3.174367	HOXC6	NM_004503 	chr12:54410642-54449814
7970595	3.25900075	3.142695	3.242923	3.550913	3.099472	C1QTNF9B	NM_001007537 	chr13:24465238-24478900
7986736	3.258785	3.250887	3.186195	3.302245	3.295813	GOLGA6L1	NM_001001413 	chr15:23403866-23406501
7943749	3.2587115	3.033276	3.185743	2.923887	3.89194	LAYN	NM_178834 	chr11:111411233-111431927
7917370	3.2584595	3.343311	3.155897	3.276571	3.258059	COL24A1	NM_152890 	chr1:86194455-86622121
7932453	3.25844925	3.15562	3.261219	3.29101	3.325948	NEBL	NM_006393 	chr10:21068902-21463116
8105013	3.25765275	3.316351	3.206254	3.280483	3.227523	EGFLAM	NM_152403 	chr5:38258533-38465581
7968351	3.25755675	3.279727	3.355786	3.182814	3.2119	C13orf33	NM_032849 	chr13:31480328-31499709
8146669	3.25724725	3.28353	3.300361	3.124205	3.320893	TRIM55	NM_033058 	chr8:67039131-67088152
8056408	3.257169	2.814105	3.688361	3.516052	3.010158	GALNT3	NM_004482 	chr2:166603322-166650706
8083053	3.25707775	3.300877	3.262892	3.318544	3.145998	TRIM42	NM_152616 	chr3:140396881-140419991
8161224	3.25692375	3.414716	3.312796	3.076699	3.223484	ZBTB5	NM_014872 	chr9:37438111-37465396
