Gene	TSS	Coverage
CACNG3	chr16_24266873	20.0864404434
PACSIN1	chr6_34482648	20.0755518593
OLFM3	chr1_102312636	21.9123034868
MSC	chr8_72756731	17.0630364258
CSAD	chr12_53558277	21.4270789369
PIH1D2	chr11_111944895	16.1680154412
IGFL2	chr19_46651038	23.5316315903
LAIR1	chr19_54882163	18.8837510346
ALDH5A1	chr6_24495196	14.7020872584
BRMS1	chr11_66112582	14.4626201546
CORO2B	chr15_68908878	23.9517271728
UBE2E3	chr2_181845850	10.2986567574
SPG20	chr13_36920646	11.5775200907
CABLES1	chr18_20714527	15.7432793356
A1BG	chr19_58864865	17.1175564235
SLC35B2	chr6_44225627	13.136634455
ATN1	chr12_7037479	10.5386837378
PADI2	chr1_17445948	13.9735040249
TBC1D3G	chr17_34591982	3.46021443634
PDE6G	chr17_79623607	18.5447372528
CCR9	chr3_45927995	22.5158393211
SLC35B3	chr6_8435800	13.3642820561
SHISA5	chr3_48542247	13.7858256559
PHKG2	chr16_30759619	7.17771510219
GRP	chr18_56887399	17.9425297244
CHST11	chr12_104850691	13.8710459184
GBF1	chr10_104005254	11.691058387
DCAF10	chr9_37800550	13.0959624929
HJURP	chr2_234763212	13.2082313468
FNDC5	chr1_33338093	18.2609907635
OSTC	chr4_109571740	13.487059134
HES1	chr3_193853930	12.1321077776
PMS1	chr2_190648810	11.24483604
TMEM91	chr19_41883168	14.3822520045
PPP1R15A	chr19_49375648	9.20654317424
SCAND1	chr20_34542548	12.9604847988
DTNA	chr18_32398301	21.6661226867
KIAA0895L	chr16_67217883	10.6014779239
ABO	chr9_136150630	16.678972079
ADCYAP1	chr18_904943	19.5132722102
CD96	chr3_111260925	20.8209284235
KLHL32	chr6_97372495	13.9049750016
TRIP13	chr5_892968	11.655825934
RAB1B	chr11_66036055	8.61266719448
EFHD1	chr2_233470766	12.0185594318
RGS20	chr8_54764367	19.352885953
PRODH	chr22_18924066	20.0807927613
ZNF383	chr19_37717365	17.5497558912
ERC2	chr3_56502391	17.8435423817
RAD9B	chr12_110940004	10.4190450093
NFE2L3	chr7_26191846	12.5943626899
CABP1	chr12_121088309	18.8592936317
KIAA0895	chr7_36406842	14.1360663785
ZNF689	chr16_30621707	13.6505002317
CCDC34	chr11_27384795	16.8215408007
HTR5A	chr7_154862033	18.0783285885
PTAR1	chr9_72374876	13.2244300091
PIGQ	chr16_619967	11.1425140453
MUC4	chr3_195538844	19.9295178322
FAM110A	chr20_825250	13.8176497237
SIGLEC12	chr19_52003647	17.7661227447
NEFM	chr8_24772454	16.1110762331
EIF1AD	chr11_65769637	9.33460118565
GGT1	chr22_24999123	22.9137496104
CSK	chr15_75074424	8.97894214596
NUDT9	chr4_88343727	13.2885136567
TMEM126B	chr11_85339616	13.3767931273
ZFYVE27	chr10_99498233	17.0061065471
EFNA5	chr5_107006596	15.3855471219
RPS6KA4	chr11_64126624	13.3911573261
RPL13	chr16_89627064	11.8423428173
CHPF	chr2_220407819	11.5178969666
RARA	chr17_38474472	10.5331581736
MAD2L1BP	chr6_43603576	14.5811984255
RAPGEFL1	chr17_38333262	13.6257315153
AP1AR	chr4_113152894	10.7686411566
PHLDA3	chr1_201438299	16.980606949
ISYNA1	chr19_18549111	13.7155215524
LMF1	chr16_1031318	11.8927318885
MFN2	chr1_12040237	10.84610901
MUC2	chr11_1074874	20.173719193
NUP50	chr22_45560551	11.3765503074
AQP10	chr1_154293591	21.604022155
NFKBIB	chr19_39390339	11.7099878046
FCHO1	chr19_17858526	9.68628992585
SEPT9	chr17_75372164	17.7521950969
UHMK1	chr1_162467594	15.415842571
KRTAP5-3	chr11_1629693	18.2451925032
WFDC10B	chr20_44333658	21.5544694817
PDE11A	chr2_178937482	17.1635561958
PSTK	chr10_124739555	12.6905015621
NUP43	chr6_150067708	15.0250354715
AMPH	chr7_38671167	18.0776764937
SPRY4	chr5_141704620	15.1152255394
SNF8	chr17_47022154	12.6838853341
ZFHX2	chr14_24020858	12.7598099865
CLDN6	chr16_3068188	12.3322382669
TAS2R3	chr7_141463896	22.1661102816
GALK2	chr15_49447955	13.0031057612
APBB2	chr4_40859209	32.5962798263
PPIL1	chr6_36842800	16.0960315546
CYB5D1	chr17_7761063	8.48945898825
AGL	chr1_100315639	16.739021596
ELMOD1	chr11_107461816	15.3047878097
CETP	chr16_56995834	18.5974139653
RAB11FIP5	chr2_73340146	11.2636351265
CLDN11	chr3_170139027	18.4310064695
ANKIB1	chr7_91875547	12.065002962
CATSPER3	chr5_134303595	20.2937525416
OR51Q1	chr11_5443340	23.6131467927
OR2L8	chr1_248112159	21.856672527
OR4D5	chr11_123810323	27.3034309356
ZNF576	chr19_44100543	8.6311676158
MS4A3	chr11_59824100	20.9493859278
CNKSR1	chr1_26503980	25.5595025722
CLNK	chr4_10686386	23.051820971
FAM107A	chr3_58613337	19.7558057948
SEL1L2	chr20_13971265	20.5266893884
OR3A3	chr17_3323861	19.7552236517
GRIK4	chr11_120382454	10.0959160514
FAM135A	chr6_71123106	14.8502222953
USF1	chr1_161015769	10.7100729411
CDC5L	chr6_44355250	12.5383965498
C20orf27	chr20_3749035	11.3476310121
MAN2A1	chr5_109025066	10.0674165786
GPAT2	chr2_96700727	19.0654405372
GABRA5	chr15_27111865	19.6306599601
PANK2	chr20_3869741	11.3069066433
ATPAF1	chr1_47131550	21.4688079056
ALPK3	chr15_85359910	18.4479671956
AGTRAP	chr1_11796141	14.5059598317
IFRD1	chr7_112090562	9.65638892064
CLEC18A	chr16_69984804	29.5460867627
GSTM5	chr1_110254863	16.9806273413
ZNF589	chr3_48282595	13.119720567
ADPRHL1	chr13_114107839	21.6517754563
SP8	chr7_20826508	15.0861063099
SLC43A2	chr17_1532180	8.35888485858
NCL	chr2_232329205	9.52854844674
YIPF2	chr19_11039688	11.4209644275
KLK8	chr19_51504958	16.3674846648
FAM118A	chr22_45705080	11.8059250687
SPA17	chr11_124543739	12.6011689857
PIK3IP1	chr22_31688520	13.4473099466
UBE2Q2	chr15_76135626	12.8254480937
DNAJC17	chr15_41099676	11.4811326427
DUOXA1	chr15_45422059	17.8322394357
SS18L2	chr3_42632297	12.5571964129
ASTN1	chr1_177134040	18.8009781124
OR52N1	chr11_5810046	22.6464894147
ZNF567	chr19_37180301	19.7935602974
DCPS	chr11_126173646	13.0662223912
ZNF317	chr19_9251055	11.9087247663
NKX6-2	chr10_134599537	11.8440040948
VGLL4	chr3_11610398	20.17703493
HSP90AB1	chr6_44213902	10.7159430189
ANKRD33	chr12_52281792	16.8331594621
PPP2R3A	chr3_135684514	15.2456784196
SRPK1	chr6_35888957	12.6943202268
MORC2	chr22_31364483	11.6483135417
HLA-DMA	chr6_32920899	15.0156188022
PASK	chr2_242088919	11.8552189676
PNPLA2	chr11_818900	10.1134599646
ESR1	chr6_152128813	17.8194657416
OSBPL8	chr12_76953589	12.6168164634
DUSP3	chr17_41856368	12.9059683825
PNMT	chr17_37824705	13.3651183958
LPCAT1	chr5_1524076	9.38074391406
CA12	chr15_63674309	18.2875577536
PEX11B	chr1_145516559	12.3558494651
LRWD1	chr7_102105389	9.9483172361
ZNF345	chr19_37341787	13.6022628538
CFL2	chr14_35183761	15.743939404
BCL2L13	chr22_18121349	13.4294160007
SIPA1L1	chr14_71996028	26.8449024123
GUCA2B	chr1_42619091	22.1541309332
BGLAP	chr1_156211752	19.5741868447
TNKS2	chr10_93558150	14.5503847295
DBF4	chr7_87505543	12.0861381166
EEF1A1	chr6_74230755	10.9064579773
SPTBN2	chr11_66488870	21.4196804364
CRTC1	chr19_18794424	9.6953719913
ACSL6	chr5_131347607	16.3063399238
AGFG2	chr7_100136833	10.624642181
MVK	chr12_110011499	11.8803311034
PSMB3	chr17_36908965	10.1350141061
TBC1D2	chr9_101018003	11.4257828155
FOXJ3	chr1_42800886	11.8495718738
NR3C1	chr5_142784045	8.1528932457
SLC25A15	chr13_41363546	13.2409147415
CDX2	chr13_28543505	19.5886839333
OCM2	chr7_97619416	20.9856233092
BEAN1	chr16_66461199	13.4471627122
PDLIM2	chr8_22437986	13.3901994566
CGN	chr1_151483861	15.0143804261
SAA1	chr11_18287807	18.7309152254
DBI	chr2_120124828	12.524144106
RNF14	chr5_141348711	13.5482215672
THSD4	chr15_71839540	21.9951571594
NUDT21	chr16_56485261	14.065329832
LYL1	chr19_13213974	9.08954480163
CDH10	chr5_24645085	18.1751485066
PRDM9	chr5_23507763	16.5255303728
LCA5L	chr21_40816128	18.440376836
THAP9	chr4_83821836	11.2619984321
TWIST1	chr7_19157295	14.3308245645
GP6	chr19_55549632	16.2713216189
CLDN23	chr8_8559665	14.9591749005
ALOX5AP	chr13_31287614	14.807426287
NFXL1	chr4_47916574	12.2906334221
DDX23	chr12_49245957	13.6104258825
ZNF71	chr19_57106663	11.7591378058
CARS2	chr13_111358527	11.3106131475
NFKBIL1	chr6_31514627	10.6118776079
PLEK2	chr14_67878828	19.2746492674
MEMO1	chr2_32235733	8.9388377941
CENPV	chr17_16256812	13.9751778541
CDK2AP2	chr11_67275658	8.72704877746
ADAMTS17	chr15_100882183	10.2546854169
CDHR2	chr5_175969511	11.4273720668
OR5AP2	chr11_56409915	19.6039393075
DUOX2	chr15_45406359	18.2259995661
ACTL9	chr19_8809180	20.3684016167
XPC	chr3_14220172	11.2079883381
IFI27	chr14_94577078	20.3874199592
CHMP4B	chr20_32399109	11.5687002202
WBP11	chr12_14956401	12.5561526338
PKN2	chr1_89149921	9.89226088265
NEK3	chr13_52733670	16.1162308526
TNIP1	chr5_150466747	17.734789415
RAB13	chr1_153957842	15.7971309212
STK3	chr8_99837909	11.0989433096
DPP10	chr2_115219179	21.8518339027
C1QTNF4	chr11_47615961	17.5025102249
TROVE2	chr1_193028551	10.9721127683
TNFSF14	chr19_6670599	13.4868671986
LRRC1	chr6_53659777	13.4145560015
SPOCK2	chr10_73848531	17.453478226
NTF3	chr12_5541279	15.2205176047
DCST1	chr1_155006281	18.5489627035
TM4SF20	chr2_228244022	25.5837987638
KLHL18	chr3_47324329	10.386777439
FBXL4	chr6_99395882	13.2250878285
NLRP12	chr19_54327657	14.4549085281
C14orf2	chr14_104387903	11.478850797
SLC26A8	chr6_35992413	16.5795692227
EZR	chr6_159239340	12.1261358429
C16orf59	chr16_2510114	12.5547477675
LRRTM2	chr5_138211057	24.7113380031
REPIN1	chr7_150068257	16.5553567171
HHLA2	chr3_108030631	19.9916051908
CARHSP1	chr16_8955667	19.4172717145
GCKR	chr2_27719705	21.2188762221
ITM2C	chr2_231729664	14.2005113654
THAP8	chr19_36545664	9.47579970298
DCHS2	chr4_155312449	22.1965234683
L3MBTL3	chr6_130339727	11.3513418088
ANKZF1	chr2_220094609	12.1207137286
C11orf95	chr11_63536113	11.2913242656
NET1	chr10_5454513	14.2763361953
PPAPDC1B	chr8_38126738	13.3194144225
NLRP10	chr11_7985059	21.413296348
KLHDC1	chr14_50159822	14.4427744985
PSMB8	chr6_32811816	10.2310850741
SDF2	chr17_26989190	13.5748932271
ZBTB8OS	chr1_33116191	9.94912744522
GHITM	chr10_85899184	9.68399375892
LCE3E	chr1_152539229	21.7249877548
CORO1C	chr12_109096774	22.1055758629
GZF1	chr20_23345020	20.0128087643
EDN2	chr1_41950354	22.7752085264
DIP2C	chr10_735608	12.8266268561
PIWIL1	chr12_130822432	11.0298036776
TPH2	chr12_72332625	18.6121798742
OSGEPL1	chr2_190627924	13.678017921
COL4A1	chr13_110959504	16.6576990199
STOM	chr9_124132582	11.5249612133
POLD2	chr7_44163107	13.14644145
NR1I2	chr3_119499330	21.0096961959
ERGIC2	chr12_29534143	13.369193868
ZNF706	chr8_102217960	8.54136072087
RBAK	chr7_5085552	14.2643217693
PARVB	chr22_44420156	14.3246728859
GPR171	chr3_150920988	19.3986527054
SLFN12	chr17_33759543	17.5927234139
REEP2	chr5_137774689	15.5425417576
MGLL	chr3_127541725	14.5097501307
PCP2	chr19_7697898	14.4030873311
TOPBP1	chr3_133380737	16.9610642424
CAMKK1	chr17_3796337	8.51568084216
OR56B1	chr11_5757677	21.7426089055
MFSD4	chr1_205538111	16.8815693718
KLHL12	chr1_202897772	18.4612107809
IFNA10	chr9_21207142	20.3025013172
C2orf16	chr2_27799388	21.4430360743
MFF	chr2_228192227	19.8381516213
S100A12	chr1_153348075	21.2064087712
NQO2	chr6_3000049	9.2979050399
KRTAP17-1	chr17_39471947	21.6876137429
ZNF687	chr1_151254030	11.014921382
HIST2H4A	chr1_149804220	11.9728821404
ACSL1	chr4_185733413	15.588993163
LILRA2	chr19_55084463	15.1536933289
ASPM	chr1_197115824	13.2794349296
DPP8	chr15_65810035	12.0951224956
PCDH1	chr5_141245767	20.8747505027
SIGLEC1	chr20_3687775	20.144094661
CLEC7A	chr12_10282868	15.4966605233
PPP4R4	chr14_94640648	9.84856029204
SHKBP1	chr19_41082756	9.1109143674
LGALS9B	chr17_20370848	19.2382785317
TUBA4A	chr2_220119330	12.0903866717
C1D	chr2_68290159	14.2508433696
DIRC1	chr2_189654831	19.3289416186
CERK	chr22_47134152	12.8989767137
ROBO1	chr3_79068609	19.7353830067
KCNMB3	chr3_178969403	23.9115318917
MED20	chr6_41888681	10.5552614468
OR6X1	chr11_123625226	22.8452770261
LHX3	chr9_139096955	16.8690684212
HRC	chr19_49658681	19.0520363651
RAB11FIP3	chr16_475667	9.83000868031
MRPL21	chr11_68671303	14.0721267503
CDK5R2	chr2_219824349	16.9730428276
LAMA4	chr6_112575917	19.7418508708
SLC28A3	chr9_86955694	19.1946748808
COX5A	chr15_75230495	11.3025369655
PLOD3	chr7_100861011	9.4674924706
SLC5A6	chr2_27435175	10.2641895443
ETFB	chr19_51858096	15.2113911565
INMT	chr7_30791750	19.429899996
EXOC5	chr14_57735617	11.9422034053
IPO8	chr12_30848929	12.8283926851
N4BP2L1	chr13_33002315	13.0005182684
PRAMEF11	chr1_12891264	63.8619904805
PARG	chr10_51371371	13.6831429848
CABP5	chr19_48547311	17.841450464
PWWP2A	chr5_159546452	9.21226279104
VPRBP	chr3_51534018	9.2378258383
TXNL4B	chr16_72127768	11.4639007935
CHN1	chr2_175712346	20.9911626026
GP1BA	chr17_4835569	16.1317915533
STXBP3	chr1_109289284	12.3871852727
ZNF606	chr19_58514714	13.5285378519
ZNF274	chr19_58694355	9.90853340989
C8orf59	chr8_86132651	13.7481115696
PTPRB	chr12_71003624	17.3744862049
MICAL1	chr6_109787171	20.0637374077
SLC25A48	chr5_135170364	19.7874144314
PNPO	chr17_46018888	14.1453523346
MPP2	chr17_41978001	17.4032838979
NRG3	chr10_83635069	13.2219806997
PRG3	chr11_57148623	20.9344897216
F13A1	chr6_6320924	17.4486659515
NBAS	chr2_15701472	16.2433753892
QDPR	chr4_17513857	16.6589525983
OLFM1	chr9_137967088	16.0105726465
SHANK3	chr22_51113069	8.94378492048
DNMT1	chr19_10305755	13.0306269694
GUCA1C	chr3_108672677	20.4601257561
GPN3	chr12_110906526	10.7502770152
PHACTR3	chr20_58152563	17.8647299922
HSD3B2	chr1_119957553	23.8598426277
TTC3	chr21_38445570	10.9865993156
TBP	chr6_170863420	10.8129831802
FPGS	chr9_130565136	10.2275807565
MOSPD3	chr7_100209724	9.84475497891
FBXO31	chr16_87425713	9.71438076322
MUC7	chr4_71296208	21.9683813794
RTBDN	chr19_12941489	16.7441232616
RGS3	chr9_116263706	19.3072801092
CAV1	chr7_116165062	14.8236821254
SIN3A	chr15_75744087	4.89330583405
TRAPPC9	chr8_141467861	9.4120506352
IMPDH1	chr7_128050036	13.2006809543
HERPUD2	chr7_35734772	12.7215624807
ATP6V1E2	chr2_46747096	20.2236700697
SLC25A13	chr7_95951459	12.2340841982
PRIMA1	chr14_94254766	17.9152480414
KCNJ6	chr21_39288741	17.5061786191
ZFR2	chr19_3869027	13.8251770264
GALM	chr2_38893051	18.5093506327
ZCCHC11	chr1_53018762	10.6719304167
ZFP41	chr8_144329097	8.07786588017
GTF3C3	chr2_197664492	14.2371476352
EXOC3	chr5_443333	9.88613828753
PPP1R12A	chr12_80329235	11.6237975755
CUZD1	chr10_124605691	19.2568803976
REEP3	chr10_65281122	11.1518985192
GAL3ST1	chr22_30960876	23.2778091294
KIAA1107	chr1_92632608	22.884862874
CX3CR1	chr3_39323226	17.7612088181
ENOX1	chr13_44203613	23.4019634583
ARHGEF10L	chr1_17866329	16.5501018244
KHDC1	chr6_74020088	17.9455669771
FAM105A	chr5_14581890	12.0700894579
AIDA	chr1_222885864	10.9873969558
RASSF4	chr10_45455218	12.4578192083
ZNF276	chr16_89787949	8.51395146512
IL27RA	chr19_14142551	14.7781232105
RECQL4	chr8_145743210	10.2346671307
PICALM	chr11_85780923	10.3831876975
PLXND1	chr3_129325582	10.2095363557
PTPRT	chr20_41818557	15.4225804991
CWC27	chr5_64064744	14.3635796308
ICAM2	chr17_62084283	18.7368524682
KRT222	chr17_38821416	22.6567520578
UBAC1	chr9_138853226	11.0510488573
RBM15	chr1_110881944	8.61907490771
CSTF3	chr11_33183037	12.1467921048
GALNS	chr16_88923374	8.81103536938
ZNF559	chr19_9434901	11.559866605
GJB6	chr13_20806534	16.9462456471
ABCG2	chr4_89152474	17.3898810938
IGSF22	chr11_18747777	21.5957748734
GNE	chr9_36258496	14.8311976132
COMMD7	chr20_31331814	14.9083315736
PEX19	chr1_160254941	14.4817558734
GHR	chr5_42548144	23.8029870689
ST6GALNAC4	chr9_130679305	11.1098680074
TRIM46	chr1_155147229	10.456743794
ZNF43	chr19_22034870	15.3775395304
PDZD7	chr10_102790914	12.7854280964
OR52A5	chr11_5153872	21.32817517
IGF1	chr12_102872429	22.857497526
SPI1	chr11_47400127	12.8884103684
TRIM45	chr1_117664411	13.5714536389
PDE3B	chr11_14665268	12.295222159
NDN	chr15_23932450	18.9320299615
TWF2	chr3_52273183	10.8446582896
SHANK1	chr19_51220195	18.7117260302
PDP1	chr8_94929082	9.21799762396
GOLGA6L10	chr15_83018198	0.852271365342
SYT4	chr18_40857615	19.2206363996
SNX15	chr11_64794879	12.8825582874
BAHD1	chr15_40731919	14.0119170925
ING3	chr7_120590816	10.4094219945
LAMB3	chr1_209824679	17.9448307404
TEX101	chr19_43892762	25.2919495709
C5	chr9_123812554	21.9078182327
CCDC121	chr2_27851898	14.3531196143
SMN1	chr5_69345349	10.809584273
XRRA1	chr11_74660232	13.7204698836
IKZF4	chr12_56414688	14.2784125719
LTA	chr6_31540070	16.5816876791
CLDN22	chr4_184241927	23.9060857085
FOXH1	chr8_145701718	13.1620178878
ARHGAP39	chr8_145911197	8.73306997191
SMG5	chr1_156252620	12.3032321415
MMS19	chr10_99258366	9.12836890514
SUCLG2	chr3_67705038	15.2662362482
TEX15	chr8_30706533	21.6528694444
TRIM69	chr15_45028559	16.6557351108
VPS33B	chr15_91565851	14.5978724278
PVRL1	chr11_119599435	11.8785309593
POC5	chr5_75013313	12.1866384433
GPT	chr8_145729464	17.3465809978
MATN1	chr1_31196432	18.4424633294
IRAK1BP1	chr6_79577260	15.4746298377
ZNF331	chr19_54024176	11.2975551851
SCFD1	chr14_31091459	14.3922549228
KLHL8	chr4_88141760	11.720939941
PPP1R13L	chr19_45908312	12.9029438139
SOD2	chr6_160114353	8.59137677951
PREPL	chr2_44587813	16.3636692106
CAMK4	chr5_110559946	18.4825370846
OLFML1	chr11_7506599	22.7534228946
CRHR1	chr17_43861645	16.2238356119
PDE1A	chr2_183387336	21.8813766098
NPLOC4	chr17_79544459	17.8849097861
GFPT1	chr2_69614386	11.0898185035
SLC13A3	chr20_45313124	18.9707351761
GRAP2	chr22_40342820	17.3265344833
ZNF620	chr3_40547529	17.0074583227
REXO4	chr9_136283216	16.969859512
C9orf131	chr9_35041091	20.7376400957
COPS7A	chr12_6833448	11.5667536878
GLIPR2	chr9_36136532	12.7857738129
FEZF2	chr3_62359190	16.3317919168
UGT2B7	chr4_69962192	21.2277339839
WWP2	chr16_69958885	16.1022798621
NCK2	chr2_106468203	18.7894072948
KCTD5	chr16_2732494	10.4709763633
SNCAIP	chr5_121647763	14.3246970471
DHRS3	chr1_12677737	12.1072590391
LEF1	chr4_109087953	15.811912327
RANBP1	chr22_20105475	10.7019151287
NAV1	chr1_201708962	18.3145294332
OR8J1	chr11_56127690	21.4803292757
PIK3CD	chr1_9711789	13.278658959
ADCY10	chr1_167883464	21.3856476857
BBS9	chr7_33169151	12.6730048842
FMNL1	chr17_43299291	9.54207912377
TAS2R14	chr12_11091806	19.4509735456
TNPO2	chr19_12833462	9.48221057271
KIAA2013	chr1_11986485	15.8677393514
IRX4	chr5_1887098	17.1381976999
DEFB126	chr20_123193	23.7171469003
DNAH3	chr16_21170762	15.0305591405
FAM78A	chr9_134151906	11.3323113385
APOA4	chr11_116694011	21.5061603254
RNF2	chr1_185014550	11.540170704
DHPS	chr19_12792025	8.2021735829
TRAM2	chr6_52441862	9.45299633018
SMR3A	chr4_71226492	20.9907268174
NUDCD1	chr8_110342162	21.6901466795
EIF5A	chr17_7210317	5.87316013591
RHOD	chr11_66824288	18.0616499631
PHACTR3	chr20_58251715	18.6219503145
DHX33	chr17_5372380	10.5930938397
KCNMB2	chr3_178276487	22.9633331901
TFPT	chr19_54619055	10.5319904913
RAB21	chr12_72148657	11.7862073152
PIGF	chr2_46844251	12.5010187078
NBPF11	chr1_146082633	12.4827819778
CHRD	chr3_184097860	13.0724223436
FOXJ1	chr17_74137380	15.7743181163
IDO2	chr8_39792473	21.1285198681
GALNT7	chr4_174089903	11.6241180164
TMUB2	chr17_42264573	9.48535429694
H6PD	chr1_9294862	8.12510547196
ALOX12	chr17_6899383	17.3230129166
MLH1	chr3_37035267	10.3464074336
HAUS2	chr15_42841010	13.7152703097
BMPER	chr7_33944522	15.8815008524
SCGB1D4	chr11_62066536	22.3161128425
FOXP1	chr3_71353911	19.6208849874
C1orf54	chr1_150244686	21.2270217433
ZNF713	chr7_55954969	13.5259296226
TRIM8	chr10_104404251	8.86003009901
FGGY	chr1_59762683	17.0188290951
TFB1M	chr6_155635617	12.1976467786
DCC	chr18_49866541	19.1626365092
SLC37A3	chr7_140098350	13.816553592
ACOT2	chr14_74035762	16.2495605965
ZNF660	chr3_44626455	18.7704589528
RASA3	chr13_114898095	6.9128364342
TSSC1	chr2_3381653	10.9043434485
PDE1A	chr2_183106790	20.4900903236
CNOT4	chr7_135194875	11.9530216574
CYB5R4	chr6_84569369	14.2488440337
NHLRC2	chr10_115614390	12.3601480281
STX17	chr9_102668914	15.1920494929
SIN3B	chr19_16940197	10.5079497298
USP19	chr3_49158371	10.8595314495
SLC17A2	chr6_25930954	21.9519745955
PFDN2	chr1_161087866	12.3196294262
IRAK3	chr12_66582977	13.3366091514
PDE4B	chr1_66820060	21.5107056205
CREB5	chr7_28725597	14.1302605789
FAM120B	chr6_170604408	16.942264931
AMPD3	chr11_10482677	19.7082127506
LYZL2	chr10_30918647	22.2077514432
MATN4	chr20_43936937	18.0611607831
TUSC1	chr9_25678856	17.3092342471
TXNDC12	chr1_52521843	11.1953450123
SUSD2	chr22_24577443	16.7192160008
FAM181B	chr11_82444906	19.545950505
NINJ2	chr12_719579	12.2192666226
SMC6	chr2_17935096	12.0670070791
KRT34	chr17_39538636	23.9084442271
SRSF7	chr2_38978636	9.66325036611
RGS22	chr8_101117854	20.741281441
GPR152	chr11_67220200	18.1425150822
MITF	chr3_69915374	21.3148316608
KIF2B	chr17_51900238	18.9177297462
TLN1	chr9_35732392	9.18726368547
RIOK3	chr18_21032786	12.2580131956
SSPN	chr12_26348505	18.5144257245
FXN	chr9_71650478	13.5671338409
ST8SIA4	chr5_100238989	14.9138444436
MYPN	chr10_69869189	22.3402712455
GTDC1	chr2_144994906	19.9780342055
QTRT1	chr19_10812111	14.0937628666
PSMA5	chr1_109969070	11.1970334328
NOTCH1	chr9_139440238	7.04938474471
BDH1	chr3_197282858	14.6140336473
WDR60	chr7_158649268	13.5688253217
VSTM2A	chr7_54610017	16.8215125845
ARHGEF1	chr19_42387266	12.2752128193
TDO2	chr4_156824844	21.8261815107
G0S2	chr1_209848669	16.6935699185
XYLT2	chr17_48423392	11.0233462997
RPS6	chr9_19380235	11.7488048514
SIGLEC7	chr19_51645557	14.6381525546
KIAA1549	chr7_138666064	13.6595352451
PIK3R3	chr1_46598708	13.3579016061
MRTO4	chr1_19578074	12.7501210542
GML	chr8_143916216	21.4479682257
DMBT1	chr10_124320180	22.5277551779
LMAN1	chr18_57026508	16.1561331007
OR10G3	chr14_22038875	21.8067571213
HFM1	chr1_91870426	18.1513063598
L2HGDH	chr14_50778947	12.2105722994
GLRA1	chr5_151304397	17.4457683556
ZNHIT2	chr11_64885210	9.2654402285
INHBB	chr2_121103718	11.2524765097
ACTR5	chr20_37377096	11.5160263598
MINA	chr3_97691295	15.2175061274
C12orf65	chr12_123717843	8.94634069093
CD3D	chr11_118213459	21.3746736152
SLC4A5	chr2_74570534	24.9903789835
SLC12A7	chr5_1112172	10.7230799816
KDM5A	chr12_498621	12.1782248111
SYBU	chr8_110657822	18.558734035
MLC1	chr22_50524358	19.8329223262
NUDT18	chr8_21966932	10.1441125725
MBD5	chr2_148778579	8.80223943986
LLGL2	chr17_73521782	10.2639828161
ECE1	chr1_21616766	13.4255969101
ABRA	chr8_107782472	18.1973364953
PRSS53	chr16_31100130	16.0334994783
KIFAP3	chr1_170043879	15.0449869576
CCL22	chr16_57392694	21.0197255205
SMCHD1	chr18_2655885	8.58662013463
WDR72	chr15_54051859	16.9672407665
NUB1	chr7_151038846	12.24902246
B4GALT2	chr1_44446176	16.0966857362
AARS	chr16_70323412	24.1356187049
RORC	chr1_151798553	19.3284585188
NPTX2	chr7_98246596	14.501886279
SUV39H2	chr10_14920864	11.2237606105
CDH18	chr5_19988353	17.6782389951
ITGA7	chr12_56106089	19.7211113571
EIF4E	chr4_99851786	13.2303013702
KRIT1	chr7_91875414	12.3149261643
WDR91	chr7_134896316	12.4776539043
ATP5SL	chr19_41945843	12.9328612059
NRGN	chr11_124609828	13.5566031548
MIB2	chr1_1551244	7.76152628701
LUZP6	chr7_135662204	12.6081488818
GPC5	chr13_92050872	15.2129154055
VDAC1	chr5_133340657	11.873199584
COMMD2	chr3_149470286	17.1338033677
COL1A1	chr17_48279000	14.8806345238
MAST4	chr5_65892175	17.9604260788
HIPK1	chr1_114471995	12.6754371237
REG3G	chr2_79252811	21.0666792428
PPP1R3D	chr20_58515352	10.7221089255
HMGN3	chr6_79944455	16.2827482328
SYT1	chr12_79257772	15.8857189108
HSPB1	chr7_75931874	13.395563032
TBC1D29	chr17_28886583	22.3950686586
OTOP3	chr17_72931896	18.5821970441
MICB	chr6_31462657	12.5200771897
IGFL2	chr19_46651499	21.9582973103
ZNF708	chr19_21512241	14.4239226578
MGAT4C	chr12_87232681	19.0812557587
ETF1	chr5_137878989	9.96692241916
MRAP2	chr6_84743419	15.6803231856
EPS8L1	chr19_55587220	15.6297004065
BCKDK	chr16_31119614	12.4004822095
PFAS	chr17_8152595	12.1599833957
RAP1GDS1	chr4_99182526	11.1471331167
INTU	chr4_128554086	19.4229179718
DMC1	chr22_38964414	21.8148173443
TP73	chr1_3614609	18.8296724918
DGKZ	chr11_46383144	12.4362041101
KRTAP11-1	chr21_32253874	21.8193368527
MBNL1	chr3_152017193	16.8951768652
FOXJ3	chr1_42800903	11.8662137769
ADAM19	chr5_157002831	14.8999495261
TTC12	chr11_113185250	15.8279821864
SERPING1	chr11_57365704	14.4243156244
ALDH7A1	chr5_125931082	14.1026824797
AHSP	chr16_31539202	20.3064262765
KCNIP4	chr4_21305529	22.0067825116
CLDN7	chr17_7166512	15.3306871593
CA4	chr17_58227301	15.0636523613
IL11RA	chr9_34653893	16.8359058009
OTUB2	chr14_94492723	12.5034744639
