Gene	TSS	Coverage
RCOR3	chr1_211433288	1.36784529016
STON1	chr2_48757307	3.75730597084
C17orf85	chr17_3749545	4.75996785565
CST9L	chr20_23549386	16.5914379422
PLEKHH3	chr17_40828108	11.828769148
LTBP1	chr2_33172368	8.61034557382
OR51T1	chr11_4903048	12.6361697175
SP3	chr2_174830430	5.77891730953
TSPAN31	chr12_58138783	4.98830491274
PTGR1	chr9_114362135	9.9026313239
BANP	chr16_87993476	10.370694318
FBXO18	chr10_5932165	0.947581780544
OR7A10	chr19_14952689	18.3188259748
NFKB1	chr4_103422485	5.31799383043
MEGF11	chr15_66546075	10.7135098456
HMOX2	chr16_4545819	16.6896966287
PSMB8	chr6_32812712	7.22818195687
QARS	chr3_49142562	7.16133118668
SLC31A2	chr9_115913237	6.72323606623
TRIM33	chr1_115053781	3.20623243743
PQLC2	chr1_19638739	4.25125073073
DDX24	chr14_94547558	5.3424181027
JAG1	chr20_10654694	6.89290560839
RPGRIP1L	chr16_53737846	6.68729148377
LPPR5	chr1_99470449	7.17342392274
CCDC24	chr1_44457279	8.2519601617
CREBZF	chr11_85376182	6.32008309431
DYM	chr18_46987079	4.70049785102
DDHD1	chr14_53620046	5.29757250046
MAP3K12	chr12_53893444	3.98646995756
ZNF592	chr15_85291817	0.681011034866
ONECUT1	chr15_53073081	13.0882727724
CCL3L1	chr17_34625731	4.90582636244
FAM65A	chr16_67563539	10.1685288904
FADS2	chr11_61583674	9.81512087577
GAS1	chr9_89562104	8.92044394099
CHEK1	chr11_125496250	9.21586041109
SLC39A4	chr8_145641917	11.046792011
KRT84	chr12_52779417	13.4512789979
UBB	chr17_16284603	2.64848216447
ANKRD22	chr10_90611732	12.7874370766
TRIM29	chr11_120008863	8.49742443095
HMGB2	chr4_174255595	3.95066511895
IVL	chr1_152881038	13.3400049716
DEFB132	chr20_238376	16.7594858017
TFEC	chr7_115608367	18.041104674
EBNA1BP2	chr1_43638241	4.26636669002
SPRY4	chr5_141703982	11.5109446392
FRMPD2	chr10_49482941	13.3339998611
MYOZ1	chr10_75401515	15.0251755856
DRD3	chr3_113897623	12.6219800927
MKL2	chr16_14165169	5.85115176308
KRTAP5-10	chr11_71276608	10.8016008481
PYGO1	chr15_55881050	11.6665547327
PROX2	chr14_75330537	13.7663744716
POMGNT1	chr1_46685977	15.0373636403
CCDC121	chr2_27851745	9.21585847712
UNC13C	chr15_54305100	17.5917910326
SULT1C3	chr2_108863650	16.5844654557
HSD17B1	chr17_40703983	15.1591694778
ARL14	chr3_160394947	14.7559638554
PRPF4B	chr6_4021568	3.45127791091
CSN3	chr4_71108332	9.60636304049
MARCH10	chr17_60884014	17.0049673767
PARK2	chr6_163148834	5.58851230697
EYA3	chr1_28415148	6.10636061607
SLC1A4	chr2_65216494	3.84567158634
PIP5K1C	chr19_3700490	2.51096714979
C6	chr5_41213695	15.9842159119
P2RX6	chr22_21369441	9.70854600625
OGDH	chr7_44646120	2.4466958932
FAM153B	chr5_175490711	19.0605030178
ACSF2	chr17_48545689	13.8384977785
SGSM2	chr17_2240805	4.75441811735
ARL6IP1	chr16_18812857	5.83891681298
MAF1	chr8_145159304	2.55046093079
ANKRD28	chr3_15798058	14.3544434289
S100A13	chr1_153600117	11.6260623061
LGALS9	chr17_25958173	8.28453787564
TMOD3	chr15_52121824	5.72352637822
PROK1	chr1_110993787	17.9535319392
ADD2	chr2_70995375	10.4065924853
PAX2	chr10_102505467	8.35249257235
FAM13C	chr10_61122661	11.7912965398
LALBA	chr12_48963829	10.6701833921
SAMSN1	chr21_15955723	13.3203252058
CDC42EP4	chr17_71308143	7.45657146894
PLXNA2	chr1_208417665	8.09225604723
SLC17A8	chr12_100750856	12.374081885
MOCOS	chr18_33767479	6.26712015493
RNF26	chr11_119205209	3.74529116551
PFDN4	chr20_52824501	7.94846146504
HBM	chr16_215972	11.8507732739
SPG21	chr15_65282284	1.59458201971
TTR	chr18_29171729	17.8377291952
PTCH1	chr9_98270831	7.42720064113
FAM91A1	chr8_124780881	6.68853416098
ASTN2	chr9_119449542	9.64146831337
MIA3	chr1_222791443	0.711375132984
SPINK14	chr5_147549295	12.9414827407
ANO4	chr12_101188373	14.1148425569
NEDD9	chr6_11232915	5.46778693571
WSB1	chr17_25621105	4.54382452206
CCNY	chr10_35625801	0.214879139826
OLFM2	chr19_10024381	6.03761228328
TMEM18	chr2_677439	5.46398948701
FOXP1	chr3_71592708	9.03641346485
MFNG	chr22_37882478	7.09874847945
GUK1	chr1_228327784	3.5211281708
FOXR1	chr11_118842416	10.9447328205
RBPJL	chr20_43935482	8.82683029721
TMPRSS6	chr22_37499693	15.6652013528
ANXA9	chr1_150954498	11.6286346565
DPYSL3	chr5_146833260	5.19974713252
OR9A4	chr7_141618675	15.0268096334
SGSM2	chr17_2240807	4.71872428764
CASP3	chr4_185570629	1.90130229434
PPARG	chr3_12393000	14.2995445981
RIPPLY2	chr6_84563261	10.7558621834
PEX5L	chr3_179754841	6.69132608177
SNRPB	chr20_2451499	2.55656210946
IMMP1L	chr11_31531175	9.46420949098
ITPKC	chr19_41223007	7.63631282362
IFNB1	chr9_21077943	13.3576586295
DEFA3	chr8_6875816	27.8401615673
GAL3ST3	chr11_65816651	10.4226552204
ITIH3	chr3_52828783	14.1046796445
HIST1H3D	chr6_26199521	8.50974953227
PKD1L2	chr16_81214967	16.5943982093
POLR2D	chr2_128615729	5.25404068445
RTN4	chr2_55276326	3.7730062802
PRDM15	chr21_43283411	13.5881433474
NKX3-2	chr4_13546114	7.34959867693
INTS10	chr8_19674917	4.10152516453
AURKAIP1	chr1_1310580	6.04875246778
CCL7	chr17_32597234	17.0473730694
MARCO	chr2_119699744	14.7184913745
OR52E8	chr11_5878932	15.4589161753
RALGAPA1	chr14_36278432	4.63426497998
SEL1L3	chr4_25865217	9.9125678719
GPR37	chr7_124406079	10.1813740854
SERP1	chr3_150264428	2.57170548104
AFF4	chr5_132299354	3.07009890363
LPIN3	chr20_39969492	7.43597972924
NFASC	chr1_204797781	12.705985796
ANGPTL2	chr9_129885044	13.013867522
PNP	chr14_20937537	6.55194582226
PTK2	chr8_142011412	2.20947646221
PIK3CB	chr3_138426463	14.740907389
RDH12	chr14_68168602	13.7690950095
CCDC141	chr2_179914786	12.9417149375
SATB1	chr3_18480265	12.3769555273
CHRNB2	chr1_154540256	10.3586748667
SYK	chr9_93563961	7.19928891436
ZC3H10	chr12_56512343	4.71838258085
FCAMR	chr1_207143970	17.0155853213
AES	chr19_3062371	0.775243956084
ZC3H14	chr14_89060729	14.7134952977
WNT5A	chr3_55515426	10.5936851874
C6orf226	chr6_42858554	7.90526834623
LIPA	chr10_91011796	5.71106504551
APRT	chr16_88878342	7.44544862769
PGK2	chr6_49755053	13.1452921708
MBD1	chr18_47808137	5.40504674592
TMEM110	chr3_52931597	4.74243973556
KCNK15	chr20_43374487	9.05139471183
BFAR	chr16_14726667	3.87065073394
ATP8B3	chr19_1812236	3.87621978042
ZNF432	chr19_52552073	7.49019076791
PRR20A	chr13_57741330	49.6822041021
NRCAM	chr7_108096841	8.97463787005
EPB41L3	chr18_5544309	12.9272453949
BATF2	chr11_64764517	6.46155109866
GAA	chr17_78075354	5.62534756226
CNTN1	chr12_41302158	19.2381007457
PRDX1	chr1_45988562	12.0989055455
NCOA7	chr6_126240369	10.8361558641
LRRIQ1	chr12_85430098	15.138789943
GKN2	chr2_69180102	16.5082235565
MRPL15	chr8_55047780	6.21256817981
MAPRE2	chr18_32556891	8.85907725604
DPF3	chr14_73359357	7.24089617877
IFITM3	chr11_320914	10.4226552204
TBC1D5	chr3_17782399	14.2944125462
MBLAC1	chr7_99724319	10.3790252664
ZNF341	chr20_32319565	5.65757444573
DAAM1	chr14_59730158	11.4969610539
CLASRP	chr19_45542297	3.74510722241
INSL6	chr9_5185618	10.4114535625
ZNF571	chr19_38085693	6.69109502453
UNC45B	chr17_33475282	13.3602004604
SEMG1	chr20_43835637	14.2525963149
CHRDL2	chr11_74430348	11.9469729673
PEF1	chr1_32110218	7.61515632703
RXFP3	chr5_33936490	12.4700798891
ARC	chr8_143695833	7.65266993961
ACVR2A	chr2_148602563	7.1064340602
HIST2H4A	chr1_149832725	5.92842631242
BBS7	chr4_122791652	8.08636831617
CEP192	chr18_12991360	5.22611703155
SERTAD1	chr19_40931932	3.28517138943
WDR61	chr15_78592068	5.4228435964
ALDH1A1	chr9_75568233	14.1516739608
GRIA2	chr4_158141735	6.335492029
SFMBT1	chr3_53080089	7.38026734722
VSTM2L	chr20_36531498	7.57723799005
MTCH1	chr6_36954327	2.17584824615
AMY1A	chr1_104238912	21.5912283039
LCE1A	chr1_152799948	10.8145578682
BRPF3	chr6_36164549	2.08419034538
XKR3	chr22_17302584	12.5349548428
ZSCAN20	chr1_33938231	6.65530563399
LDLRAD3	chr11_35965530	9.45672347575
PPCDC	chr15_75315895	5.53052645684
ADAR	chr1_154580724	3.87655613495
FAM110A	chr20_814339	2.52849220023
SPCS3	chr4_177241089	2.25770666186
TJAP1	chr6_43457321	12.7073477272
AKAP1	chr17_55163134	10.6867326151
PKD1L1	chr7_47988071	15.6770055462
OR2AG2	chr11_6790188	17.6375234423
RAPGEFL1	chr17_38334241	4.23328820358
FANCI	chr15_89787193	5.5054365766
PCDH1	chr5_141257975	5.53601396546
YWHAQ	chr2_9771184	5.95014715897
GJB2	chr13_20767114	3.47978790084
IL31	chr12_122658746	15.4084783274
MKL1	chr22_41032723	5.07292767998
PEX16	chr11_45939674	4.69320104429
B3GAT2	chr6_71666788	13.2427162525
KCNJ12	chr17_21279698	8.51297838579
ANO3	chr11_26353677	14.0307259374
KHNYN	chr14_24899140	3.11288335062
SLC9A4	chr2_103089761	18.1985685107
ARMC1	chr8_66546452	5.73920024384
PLAGL1	chr6_144329541	13.6706863259
GALNT14	chr2_31361592	7.99341853387
RBMXL2	chr11_7110164	10.3970730897
CCDC116	chr22_21987085	8.56197914701
TIMELESS	chr12_56843200	6.43215704809
VAT1L	chr16_77822460	10.112623869
ANKRD31	chr5_74532703	6.33038253936
SERPINF2	chr17_1646129	9.0519552144
EHD2	chr19_48216600	5.90451252857
CAMKK1	chr17_3794037	11.1030341386
SLC4A3	chr2_220492291	2.89227013144
SLC2A4	chr17_7185053	6.87463160211
SEC16A	chr9_139377507	4.21192302242
NPBWR1	chr8_53852467	8.38941293572
COL1A2	chr7_94023872	9.09970907909
MGST3	chr1_165600109	6.25592453271
MYPOP	chr19_46405862	3.51246973421
C2orf44	chr2_24270296	4.68895551722
HOXA3	chr7_27159214	16.7576943798
FZD9	chr7_72848108	5.58339523254
GMEB2	chr20_62258381	1.06312839759
SRP9	chr1_225965514	3.97512134612
SLC6A12	chr12_322613	10.4835054507
HPCA	chr1_33352097	7.83861428423
ATPIF1	chr1_28562601	4.10608775582
SAMD7	chr3_169629359	15.3414345049
DHH	chr12_49488602	7.52922240012
FOXJ2	chr12_8185358	2.95862919631
PTGIS	chr20_48184707	6.28633199172
MATR3	chr5_138629438	3.40589617124
SOX5	chr12_24715383	8.26642236598
FLT3LG	chr19_49977817	2.90771407563
PSMA4	chr15_78832746	4.35847062314
EVPL	chr17_74023507	9.69781193909
MX2	chr21_42733949	6.99883101907
GRAMD1A	chr19_35491245	3.23910795925
RARRES2	chr7_150038763	8.88668576126
MTBP	chr8_121457637	8.09230058983
STARD13	chr13_34250972	12.6676918628
RPH3AL	chr17_202633	14.0913547655
CCDC136	chr7_128432049	7.1330464377
DLEU7	chr13_51418075	11.813819014
ETNK2	chr1_204121310	6.68003157753
ASB5	chr4_177190373	14.9285288678
NDUFA3	chr19_54606159	6.23590641219
CLCA2	chr1_86889768	15.791636533
FAM101B	chr17_295731	11.9746276548
YPEL1	chr22_22090123	3.52733558519
LEPR	chr1_65886334	1.65476006027
ZNF668	chr16_31085641	1.75059443005
DCTN2	chr12_57941114	4.6223486011
CCK	chr3_42305439	16.6815229418
CYP21A2	chr6_31973358	7.85633784429
MIB1	chr18_19321289	5.80640593479
SLC23A3	chr2_220034817	9.62066089417
PLAC4	chr21_42557166	16.9442510417
LGR6	chr1_202172904	11.9305044625
OSBP2	chr22_31089768	10.49311698
ZBTB42	chr14_105267517	7.63305944159
RORA	chr15_60884707	9.42990650152
C9orf114	chr9_131592100	4.47896014141
ACE	chr17_61554421	8.51297838579
PRKD1	chr14_30396899	8.03051156126
HPS4	chr22_26875647	14.0326053725
ACP5	chr19_11689801	6.46734821638
SLC19A3	chr2_228582745	8.62322472793
SMAP2	chr1_40840304	4.93784968414
IRF2BP2	chr1_234745271	6.03907001991
FAM150A	chr8_53478021	12.0077441995
PPP1R2	chr3_195270224	6.09731802229
TSNARE1	chr8_143484610	4.7174995467
FRMD8	chr11_65154040	2.5336212239
C20orf203	chr20_31239783	17.6130604264
DPH3	chr3_16306496	5.93599493334
CPNE9	chr3_9745490	9.34288877733
RSL1D1	chr16_11945442	3.44715816781
ICA1L	chr2_203736708	12.2254351747
MATR3	chr5_138609440	7.55236010241
KIFC3	chr16_57831929	13.6535181203
TXNL4B	chr16_72127539	5.1362569777
MUSTN1	chr3_52869235	14.926502429
PPP2R2D	chr10_133747954	17.5490971897
HECTD1	chr14_31676729	4.89337775667
PIGB	chr15_55611132	8.4419359382
C11orf16	chr11_8954553	14.7232825527
EBAG9	chr8_110552854	9.05432492687
SLC1A2	chr11_35441105	6.74802380747
CXCR1	chr2_219031716	12.8570229229
PLAC8	chr4_84031012	9.20128314382
XIRP2	chr2_168043792	11.3416873489
OR1A2	chr17_3100810	16.0515152205
SYNGR2	chr17_76164670	2.61635771773
HTRA3	chr4_8271491	8.53802163859
USP6NL	chr10_11653788	6.00013806376
SMTN	chr22_31480981	5.74503533903
DONSON	chr21_34961014	4.89002329999
RGS20	chr8_54793431	13.2951754354
PACSIN3	chr11_47208010	7.29621232432
AMY1A	chr1_104292439	0.0
SETDB1	chr1_150898814	7.63784933415
HDAC9	chr7_18535368	11.1280657819
ZNF652	chr17_47439476	4.40421540007
POLR3E	chr16_22308695	1.19986558699
TPI1	chr12_6976692	3.19831953772
CYB561D2	chr3_50388125	9.87079565174
ARMC10	chr7_102715327	4.14808581955
TROAP	chr12_49716970	7.42461686942
TAF4B	chr18_23806846	8.1099770355
ABHD12B	chr14_51338877	8.95029964397
PTGIR	chr19_47128354	5.89199928115
RAG2	chr11_36619829	15.3775720728
FERMT3	chr11_63974151	5.97210717061
POLA2	chr11_65029322	1.97295994466
CHST3	chr10_73724119	10.0384239111
ZNF333	chr19_14800851	3.54555821722
MEN1	chr11_64578035	8.07428634825
EMX1	chr2_73144603	7.18589185204
KIAA0101	chr15_64679886	7.24970365156
F13B	chr1_197036397	16.866833394
LRRC8A	chr9_131644780	4.83271504887
BCKDHA	chr19_41903693	6.02923065682
TLR6	chr4_38858438	9.74278742408
SDF2L1	chr22_21996541	2.97468429735
C11orf49	chr11_46958239	8.45250105787
NANS	chr9_100818958	3.34519603534
OR51I1	chr11_5462783	13.2590887077
EBF4	chr20_2673523	3.79926745422
DEPDC4	chr12_100660857	5.69267689623
CD163	chr12_7656414	17.2805262139
GAPDH	chr12_6643570	5.58968979115
ZNF484	chr9_95640320	7.5690764891
ARPP21	chr3_35721115	17.385496864
BRWD1	chr21_40685712	4.81528495261
ZNF821	chr16_71918093	8.37556072499
STX16	chr20_57226308	2.60120323486
KRTAP5-4	chr11_1643368	4.16623272809
DUOXA1	chr15_45422074	12.199258018
ZNF669	chr1_247267674	5.91249943074
IMPDH1	chr7_128046024	3.68867988344
GABRA1	chr5_161274684	13.9369034216
DNAL1	chr14_74111577	9.50907197896
KCNH6	chr17_61600694	5.02926060611
LPP	chr3_187871660	3.52334133397
SNRPF	chr12_96252708	2.24411315541
SLITRK5	chr13_88324869	4.65264941245
PLA2G2E	chr1_20250110	10.1917124722
NCSTN	chr1_160313062	7.23642697635
PRKAG1	chr12_49412629	3.13746715328
OR10G7	chr11_123909708	14.5373306664
SLC30A10	chr1_220101993	8.15469662293
ZNF284	chr19_44576296	7.24434156342
CSF3R	chr1_36948915	10.7445052613
EGR2	chr10_64576126	7.74757543234
MAST1	chr19_12949258	3.65245947
NADK	chr1_1709909	2.88344559857
DYDC1	chr10_82116514	14.6885259443
LRP5	chr11_68080076	1.05035277629
NUP153	chr6_17707065	4.70729628657
FAM186B	chr12_49999433	14.7265301237
MFSD5	chr12_53645875	3.53703419322
KIAA1161	chr9_34376894	5.5416305226
RAB19	chr7_140103842	9.3939674068
DCAF12	chr9_34126771	3.6683029809
NFIB	chr9_14180801	11.1055067719
SMARCD3	chr7_150974231	6.61564384449
GRB2	chr17_73401790	3.30494031233
SLC1A4	chr2_65215578	10.151441908
MTFR1	chr8_66582107	14.2001558396
ASH1L	chr1_155532324	2.61802767811
PIRT	chr17_10741418	14.4826824666
THEG	chr19_376013	14.1087539441
IFT20	chr17_26662515	5.25090624435
ZDHHC22	chr14_77608134	8.83071370305
IL5	chr5_131879214	18.4847766741
ELK3	chr12_96649237	8.44513611132
OR4C15	chr11_55321782	14.3891233374
OR51S1	chr11_4870438	9.40054888902
B4GALT5	chr20_48330421	1.1478763053
MYD88	chr3_38179968	9.55546872675
ZNF717	chr3_75834255	17.7197040901
MARCH2	chr19_8478186	1.77099742106
FGGY	chr1_59981300	16.0338722113
GFOD1	chr6_13487869	3.84118193616
C1QTNF3	chr5_34043371	13.504816084
L3MBTL1	chr20_42136319	7.51566387637
OSBPL6	chr2_179059207	6.30752713836
NFKB2	chr10_104155352	5.57791242353
PLEKHA1	chr10_124134093	6.61394546101
PPFIA2	chr12_82152474	13.5531985229
TMEM99	chr17_38975343	4.59736526662
COL12A1	chr6_75915623	13.3227431768
GDF15	chr19_18496967	8.97257848337
KCNJ4	chr22_38851205	5.85172925339
PHYHIPL	chr10_60936347	5.89094331139
FCGR1B	chr1_120935944	19.003397949
ZC3H11A	chr1_203764750	5.63555990358
DNTTIP1	chr20_44420575	2.9628014703
CLIP2	chr7_73703804	2.92899422035
CLRN1	chr3_150690786	15.1332288565
SPIRE1	chr18_12656731	13.3548820376
PFDN6	chr6_33257411	3.59257895128
KCNH1	chr1_211307457	7.04075531675
ABCD4	chr14_74769767	7.04216898823
SLC35D2	chr9_99145992	3.75616307496
PCSK5	chr9_78505559	5.37010725248
GTF2H2	chr5_70363497	9.08058206479
MB	chr22_36019401	12.0468014114
RGS18	chr1_192127591	5.56978517426
CNR1	chr6_88855056	13.8794522153
PGP	chr16_2264822	2.08221801334
TXK	chr4_48136273	14.0211107837
RNF19B	chr1_33430414	5.60593027413
TSEN34	chr19_54694581	4.36157111344
AIG1	chr6_143381978	0.687732830291
DHRS4L2	chr14_24458026	6.10167681824
TMEM200A	chr6_130742240	15.6328305281
RIOK1	chr6_7402879	11.996458327
PSG2	chr19_43586893	15.4065659323
CLU	chr8_27468954	8.43655659923
POMZP3	chr7_76256620	2.78944033332
POP5	chr12_121019201	5.75141127823
POC1A	chr3_52188706	7.05539433481
GRB14	chr2_165425060	16.241469767
HSD17B3	chr9_99064434	17.8621692592
DLG4	chr17_7123369	7.41743869883
LINGO4	chr1_151777918	12.7475590112
ITIH1	chr3_52813941	12.2375190887
FGFR2	chr10_123356159	14.3549805423
MIDN	chr19_1248551	2.44361926039
PRAMEF20	chr1_13736906	13.2233440009
TLE2	chr19_3029612	6.89143852997
C10orf25	chr10_45496358	5.55163566804
ZNF304	chr19_57862641	5.57668202005
GGPS1	chr1_235491868	1.55720453757
GATA4	chr8_11534427	12.0375544084
SUFU	chr10_104263718	2.52659306298
MAP4K2	chr11_64570726	1.44297364436
ANKFY1	chr17_4167274	6.77708427879
SYCP2	chr20_58507209	15.7539785025
GLIPR2	chr9_36136781	4.24154358297
PSMA3	chr14_58711522	6.09367114682
FBXO33	chr14_39901704	1.94908683722
CRISP2	chr6_49681303	8.87602973206
KCTD1	chr18_24128500	9.59027749471
UGDH	chr4_39529218	4.68778051551
IL16	chr15_81489218	13.9535576776
NTRK2	chr9_87283372	11.1565846498
NIPAL1	chr4_48018790	7.95362615953
ARHGEF2	chr1_155947966	6.90207296957
GRIN2A	chr16_10275924	13.7778265328
GUCY1A3	chr4_156588148	13.321580988
OR5H1	chr3_97851541	16.3889800983
EPX	chr17_56270088	10.0049804677
TXNRD1	chr12_104609556	6.51409337405
LINGO1	chr15_77988490	13.4785170548
OR2T27	chr1_248814185	16.6640980979
MEAF6	chr1_37980420	3.57160126515
ITPA	chr20_3190005	5.8365040007
HMGB4	chr1_34326075	16.5793675749
CCDC124	chr19_18045904	15.4436676517
CDH23	chr10_73571639	5.30289408812
AKIRIN2	chr6_88411985	2.75570974041
RASEF	chr9_85678043	11.4706623082
CHORDC1	chr11_89956532	5.36871076506
CLEC1B	chr12_10151899	14.5378628338
TMC2	chr20_2517252	14.0640803691
ZNF566	chr19_36980337	11.776895489
OSR1	chr2_19558372	9.10312626334
KLK5	chr19_51456344	10.2426316618
EML2	chr19_46148775	8.0051635803
NRIP1	chr21_16437126	2.05684168934
FKBP3	chr14_45603732	4.45110611052
PAIP1	chr5_43557521	6.16860609668
ZNF283	chr19_44331443	11.7983349319
XCR1	chr3_46068979	14.0684139289
RAB2B	chr14_21945132	4.57960574365
UNCX	chr7_1272653	1.90455032838
CASP10	chr2_202047603	10.636974693
DRG1	chr22_31795538	4.73732314785
ADI1	chr2_3523350	7.33463965954
RAPGEF6	chr5_130970929	3.4543496256
PPP2R2B	chr5_146258490	7.81554912771
TRPV1	chr17_3499125	10.900255239
SH2D2A	chr1_156786640	11.1277997768
TFAP2A	chr6_10419797	7.58730254119
CSNK1G2	chr19_1941160	1.2975274101
C5orf45	chr5_179285840	5.8124102495
TATDN2	chr3_10290176	4.577554911
CD40	chr20_44746892	7.61708006361
POLR1D	chr13_28195915	2.28099222687
ATL2	chr2_38604432	3.70607152826
RIC8B	chr12_107168398	4.95811729821
ADM	chr11_10326526	5.74500386763
TNFSF15	chr9_117554810	15.4283090273
CCNH	chr5_86708850	6.38455879902
ALDH18A1	chr10_97416567	8.25138340862
NMBR	chr6_142409936	9.1161105049
SBNO2	chr19_1132273	7.04237098159
ENTPD1	chr10_97515672	15.9666843398
WDR1	chr4_10118573	2.54113703275
SMC1B	chr22_45809500	11.3997973428
SLC25A4	chr4_186064416	10.6437242858
C11orf63	chr11_122753235	12.0194372912
ZNF518B	chr4_10459032	6.04632681852
RTBDN	chr19_12946242	8.93566617926
CASP12	chr11_104769397	14.6773054513
RASSF8	chr12_26126687	10.5760477314
H3F3B	chr17_73776016	2.34796620682
NFATC4	chr14_24837225	6.16549447235
WDR20	chr14_102606188	3.77233646326
CLCN6	chr1_11866152	2.64831661922
FIGNL1	chr7_50518088	4.22801962471
CDH17	chr8_95220815	15.6355141435
RASSF6	chr4_74486287	13.4270320304
ADCY5	chr3_123135189	12.9764008927
DEFB121	chr20_29994069	19.9162234828
GAR1	chr4_110736665	4.09423123451
GLI1	chr12_57853933	4.23813115918
USP39	chr2_85839225	4.12217087904
TRIM63	chr1_26394125	15.8456647615
SLC25A42	chr19_19174802	4.87469712679
SPO11	chr20_55904830	17.0942212564
PHYH	chr10_13341746	7.9943325753
IFNAR1	chr21_34697213	2.01752016621
ZSCAN1	chr19_58545433	7.86080545446
IRF7	chr11_615999	5.07162795593
MRVI1	chr11_10715121	13.3298227098
OR7E24	chr19_9361719	15.3688367747
ALDH3B1	chr11_67776016	10.1025484936
CAPN12	chr19_39235114	8.92856310598
ANKS3	chr16_4784378	5.19054850556
VGLL4	chr3_11685451	5.29331136531
ACAA2	chr18_47340251	8.4055136814
ADO	chr10_64564515	7.46719689678
AKR7A2	chr1_19638640	4.09856344143
KIAA0141	chr5_141303384	2.4433974
AMD1	chr6_111135823	6.52124328418
RAB24	chr5_176730745	4.84723673381
PSG11	chr19_43530631	19.3203593065
ZNF704	chr8_81787016	14.4610135718
ATP6V1G3	chr1_198510075	14.2230443152
PNRC1	chr6_89790428	1.70013141295
PDE4D	chr5_59783925	15.7556187646
SLC20A2	chr8_42397356	7.96613606903
C17orf102	chr17_32906388	9.69069688998
PMEPA1	chr20_56265680	16.0720955334
ENOPH1	chr4_83351632	5.03718711578
EGFLAM	chr5_38258510	10.6740214105
STRC	chr15_43910998	15.3884220575
CA13	chr8_86157715	9.68180703952
TTC23L	chr5_34839268	11.0268816224
FREM1	chr9_14910993	12.640414212
C1QTNF9B	chr13_24471641	14.2667792544
EXOC6	chr10_94608224	1.93502942851
RSPH1	chr21_43916464	3.79741984067
BTBD9	chr6_38607924	8.50622874223
FOXG1	chr14_29236277	6.06369051571
UQCR11	chr19_1605483	3.55720346221
PHF7	chr3_52446826	11.2631943205
DLGAP1	chr18_4455266	10.7925673999
ERCC1	chr19_45926820	4.25829242803
CIAO1	chr2_96931883	2.80250860107
LINGO2	chr9_29212998	13.0833838132
L3MBTL2	chr22_41601312	5.69201538943
PACSIN2	chr22_43411184	2.06489591481
ULBP1	chr6_150285142	8.26326705228
GLYATL1	chr11_58695101	11.642592767
RGL4	chr22_24033047	12.3623830745
SUN3	chr7_48068716	14.5050897333
CACNA2D1	chr7_82073122	6.61783341219
PRSS54	chr16_58328951	14.0057616659
GOLGA6A	chr15_74374891	35.4663973815
GTSF1L	chr20_42355642	17.7033097625
DOK3	chr5_176936858	7.24058213066
METTL8	chr2_172291312	9.50635374505
SLC29A1	chr6_44191240	6.69928579355
DDX19B	chr16_70328699	12.993317153
VHLL	chr1_156269428	13.4074750788
UNC119	chr17_26879646	7.03678357136
THAP3	chr1_6685209	5.00306124964
ITM2C	chr2_231729609	9.14880048938
UBA5	chr3_132373289	17.2016187991
KIF18A	chr11_28129746	6.28117939312
CABIN1	chr22_24407764	3.82123306619
NAA20	chr20_19997933	3.35250505368
VN1R4	chr19_53770918	12.1604614459
LY6E	chr8_144099901	7.94623577641
GPR137	chr11_64051810	4.74078144976
ANKRD30B	chr18_14748238	13.0195728471
PLAG1	chr8_57123859	3.43725160235
DSTYK	chr1_205180727	6.42254936145
CCL28	chr5_43397366	8.61283713271
NR1I3	chr1_161208000	11.3952571967
CDAN1	chr15_43029417	2.88929795164
RRN3	chr16_15188192	5.49672242851
TC2N	chr14_92302870	6.73750299187
RAB7A	chr3_128444978	2.06960872277
IL1F10	chr2_113825546	16.676699916
ABLIM3	chr5_148521045	6.21148554157
ANKZF1	chr2_220094478	3.16197875719
VPS33A	chr12_122751068	5.59158821454
SUCLG1	chr2_84686586	8.28059440309
CCNDBP1	chr15_43477465	4.81738985823
COL4A4	chr2_228029275	7.21195866294
FNDC5	chr1_33336414	0.910774173302
ANKRD6	chr6_90276556	14.822911662
TECPR1	chr7_97881563	4.75603118436
ANGPT2	chr8_6420784	13.0735656515
PCDH10	chr4_134070444	9.96085475424
ARMC6	chr19_19144386	1.73180029504
QSOX1	chr1_180123967	2.96976647357
MOV10L1	chr22_50585483	15.7032238168
NAGA	chr22_42466846	7.64511636279
PIGU	chr20_33265089	3.45474458457
SLC22A17	chr14_23822121	9.86947441513
KIF6	chr6_39399150	13.1924002885
HEYL	chr1_40105348	10.3083942658
C14orf159	chr14_91581043	5.30958974855
SRCIN1	chr17_36762183	5.47858781592
PGRMC2	chr4_129209984	10.6867859716
THBD	chr20_23030301	11.2197974596
ABTB2	chr11_34379555	4.15562262777
MPG	chr16_128168	6.85891117026
HAO2	chr1_119911398	16.5153027859
SAMD3	chr6_130537030	17.7416211696
OR2B3	chr6_29055090	15.6041414675
TCEA2	chr20_62694009	7.80320773571
KSR2	chr12_118406028	10.3884866213
SMPDL3A	chr6_123110193	11.6774939966
NKIRAS2	chr17_40172086	4.61521218148
SPECC1	chr17_20059306	6.34993230537
AMOTL2	chr3_134093427	7.66157951478
ITPRIP	chr10_106093663	11.1159368457
LRRC16B	chr14_24521205	8.03747899299
